TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
92570CMXCN237PE	1313211771148	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	CEMEX PERRIS PLANT	237 PERRIS BLVD	PERRIS	RIVERSIDE	CA	92570			YES	NO	NO	NO								327320						33.784054	-117.226116	189840945								CEMEX INC.	049084403	0		NA												NO	JESSE.WHITE@CEMEX.COM			YES	 	
93311CMXCN11638	1313211771151	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	CEMEX OLD RIVER PLANT	11638 OLD RIVER RD	BAKERSFIELD	KERN	CA	93311			YES	NO	NO	NO								327320						35.25051	-119.10978	189840945								CEMEX INC	049084403	0		NA												NO	JESSE.WHITE@CEMEX.COM			YES	 	
9260WRSMNT24BAR	1313211771439	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	ROSEMOUNT ANALYTICAL INC	2400 BARRANCA PKWY	IRVINE	ORANGE	CA	92606			YES	NO	NO	NO								334513						33.69698	-117.83105	942715590								EMERSON ELECTRIC CO	430259330	0		NA												NO	PATRICE.DELANEY@EMERSON.COM			YES	 	
94545CMMRC3162B	1313211771694	000100425	STYRENE	TRI	Pounds																		2013	NO	COMMERCIAL PATTERN INC	3162 BAUMBERG AVE	HAYWARD	ALAMEDA	CA	94545			YES	NO	NO	NO								326199						37.61832	-122.1021											0		NA												NO	COMMPATTERN@SBCGLOBAL.NET			NO	 	
9135WFLXTR28454	1313211856063	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	FLEXTRONICS HRS VALENCIA	28454 LIVINGSTON AVE	VALENCIA	LOS ANGELES	CA	91355			YES	NO	NO	NO								334413								010709053								FLEXTRONICS INTERNATIONAL USA	941714834	0		NA												NO	BWOODFORD@STELLARMICRO.COM			YES	 	
95131SQTCH1849F	1313211858663	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2013	NO	MICREL SEMICONDUCTOR	1849 FORTUNE DR	SAN JOSE	SANTA CLARA	CA	95131			YES	NO	NO	NO								334413						37.40093	-121.89527	092609585										0		NA												NO	DAVID.BEEDE@MICREL.COM			NO	 	
91745QMTCN720SO	1313211858802	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	QUEMETCO INC	720 S SEVENTH AVE	CITY OF INDUSTRY	LOS ANGELES	CA	91746			YES	NO	NO	NO								331492						34.025026	-117.98347	008347197								RSR CORP	058678517	0		NA												NO	GMANLEY@RSRCORP.COM	RR4		NO	 	
9520WTSRLG33NAV	1313211859069	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	TESORO LOGISTICS OPERATIONS LLC STOCKTON TERMINAL	3003 NAVY DR	STOCKTON	SAN JOAQUIN	CA	95206			YES	NO	NO	NO								424710						37.942247	-121.334689	274151836								TESORO LOGISTICS OPERATIONS LLC	274151836	0		NA												NO	STEPHEN.D.COMLEY@TSOCORP.COM	RR4		NO	 	
9520WTSRLG33NAV	1313211859083	000071432	BENZENE	TRI	Pounds																		2013	NO	TESORO LOGISTICS OPERATIONS LLC STOCKTON TERMINAL	3003 NAVY DR	STOCKTON	SAN JOAQUIN	CA	95206			YES	NO	NO	NO								424710						37.942247	-121.334689	274151836								TESORO LOGISTICS OPERATIONS LLC	274151836	0		NA												NO	STEPHEN.D.COMLEY@TSOCORP.COM	RR4		NO	 	
9520WTSRLG33NAV	1313211859119	000110827	CYCLOHEXANE	TRI	Pounds																		2013	NO	TESORO LOGISTICS OPERATIONS LLC STOCKTON TERMINAL	3003 NAVY DR	STOCKTON	SAN JOAQUIN	CA	95206			YES	NO	NO	NO								424710						37.942247	-121.334689	274151836								TESORO LOGISTICS OPERATIONS LLC	274151836	0		NA												NO	STEPHEN.D.COMLEY@TSOCORP.COM	RR4		NO	 	
9520WTSRLG33NAV	1313211859133	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	TESORO LOGISTICS OPERATIONS LLC STOCKTON TERMINAL	3003 NAVY DR	STOCKTON	SAN JOAQUIN	CA	95206			YES	NO	NO	NO								424710						37.942247	-121.334689	274151836								TESORO LOGISTICS OPERATIONS LLC	274151836	0		NA												NO	STEPHEN.D.COMLEY@TSOCORP.COM	RR4		NO	 	
9520WTSRLG33NAV	1313211859158	000110543	N-HEXANE	TRI	Pounds																		2013	NO	TESORO LOGISTICS OPERATIONS LLC STOCKTON TERMINAL	3003 NAVY DR	STOCKTON	SAN JOAQUIN	CA	95206			YES	NO	NO	NO								424710						37.942247	-121.334689	274151836								TESORO LOGISTICS OPERATIONS LLC	274151836	0		NA												NO	STEPHEN.D.COMLEY@TSOCORP.COM	RR4		NO	 	
9520WTSRLG33NAV	1313211859160	000091203	NAPHTHALENE	TRI	Pounds																		2013	NO	TESORO LOGISTICS OPERATIONS LLC STOCKTON TERMINAL	3003 NAVY DR	STOCKTON	SAN JOAQUIN	CA	95206			YES	NO	NO	NO								424710						37.942247	-121.334689	274151836								TESORO LOGISTICS OPERATIONS LLC	274151836	0		NA												NO	STEPHEN.D.COMLEY@TSOCORP.COM	RR4		NO	 	
9520WTSRLG33NAV	1313211859196	000108883	TOLUENE	TRI	Pounds																		2013	NO	TESORO LOGISTICS OPERATIONS LLC STOCKTON TERMINAL	3003 NAVY DR	STOCKTON	SAN JOAQUIN	CA	95206			YES	NO	NO	NO								424710						37.942247	-121.334689	274151836								TESORO LOGISTICS OPERATIONS LLC	274151836	0		NA												NO	STEPHEN.D.COMLEY@TSOCORP.COM	RR4		NO	 	
9520WTSRLG33NAV	1313211859210	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	TESORO LOGISTICS OPERATIONS LLC STOCKTON TERMINAL	3003 NAVY DR	STOCKTON	SAN JOAQUIN	CA	95206			YES	NO	NO	NO								424710						37.942247	-121.334689	274151836								TESORO LOGISTICS OPERATIONS LLC	274151836	0		NA												NO	STEPHEN.D.COMLEY@TSOCORP.COM	RR4		NO	 	
96007SRRPC19758	1313211859463	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	SIERRA PACIFIC INDUSTRIES  ANDERSON DIV	19758 RIVERSIDE AVE	ANDERSON	SHASTA	CA	96007			YES	NO	NO	NO								321113						40.46889	-122.31696	047403696								SIERRA PACIFIC INDUSTRIES	047403696	0		NA												NO	PBRAUDWAY@SPI-IND.COM	RR4		NO	 	
92082SRVVL34140	1313211859513	N120	DIISOCYANATES	TRI	Pounds																		2013	NO	SURVIVAL SYSTEMS INTERNATIONAL INC	34140 VALLEY CENTER RD	VALLEY CENTER	SAN DIEGO	CA	92082	587	Rincon Band of Luiseno Mission Indians of the Rincon Reservation, California	YES	NO	NO	NO								336612						33.2734	-116.95368	177131703										0		NA												NO	LPARKER@SSIVC.COM	RR5		NO	 	
92082SRVVL34140	1313211859525	000100425	STYRENE	TRI	Pounds																		2013	NO	SURVIVAL SYSTEMS INTERNATIONAL INC	34140 VALLEY CENTER RD	VALLEY CENTER	SAN DIEGO	CA	92082	587	Rincon Band of Luiseno Mission Indians of the Rincon Reservation, California	YES	NO	NO	NO								336612						33.2734	-116.95368	177131703										0		NA												NO	LPARKER@SSIVC.COM	RR5		NO	 	
93206SFTYK2500W	1313211859564	001332214	ASBESTOS (FRIABLE)	TRI	Pounds																		2013	NO	CLEAN HARBORS BUTTONWILLOW LLC	2500 W LOKERN RD	BUTTONWILLOW	KERN	CA	932060787			YES	NO	NO	NO								562211	562219					35.39776	-119.61154	130030369								CLEAN HARBORS INC	157793639	0		NA												NO	BUONI.MARIANNA@CLEANHARBORS.COM	RR4		YES	 	
95648BHMLN1445H	1313211859576	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	SIERRA PACIFIC INDUSTRIES LINCOLN DIV	1440 LINCOLN BLVD	LINCOLN	PLACER	CA	95648			YES	NO	NO	NO								321113	221119					38.90515	-121.30931	066819961								SIERRA PACIFIC INDUSTRIES		0		NA												NO	MHESS@SPI-IND.COM	RR4		NO	 	
95373FBRBR19040	1313211859665	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	SPI SONORA DIV	14980 CAMAGE AVE	SONORA	TUOLUMNE	CA	95370			YES	NO	NO	NO								321113						37.970125	-120.311624	047403696		CAT000612226						SIERRA PACIFIC INDUSTRIES	047403696	0		NA												NO	BDEIN@SPI-IND.COM	RR4		NO	 	
96013SRRPCHWY29	1313211860061	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	SIERRA PACIFIC INDUSTRIES	36336 HWY 299 E	BURNEY	SHASTA	CA	96013			YES	NO	NO	NO								321113						41.170431	-120.983867	047403696		CAD096903521		CA0003981				SIERRA PACIFIC INDUSTRIES	047403696	0		NA												NO	BCOYLE@SPI-IND.COM	RR4		NO	 	
90058GNBNC2717S	1313211860111	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	EXIDE TECHNOLOGIES	2700 S INDIANA ST	LOS ANGELES	LOS ANGELES	CA	90058			YES	NO	NO	NO								331492						34.00591	-118.19432	038009866								EXIDE TECHNOLOGIES	038009866	10	M2	LA CO., SANITATION DISTRICT	16515 PIUMA AVENUE	CERRITOS	CA	LOS ANGELES	90703							NO	ED.MOPAS@EXIDE.COM	RR5		YES	 	
95971SRRPC1538L	1313211860465	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	SIERRA PACIFIC INDUSTRIES QUINCY DIV	1538 LEE RD	QUINCY	PLUMAS	CA	95971			YES	NO	NO	NO								321113						39.93909	-120.91127	047403696		CAD982323594		CA0080357				SIERRA PACIFIC INDUSTRIES	047403696	0		NA												NO	TJAEGEL@SPI-IND.COM	RR4		NO	 	
90710PRMWH23920	1313211772660	N100	COPPER COMPOUNDS	TRI	Pounds																		2013	NO	MAXIMA ENTERPRISES INC	23920 S VERMONT AVE	HARBOR CITY	LOS ANGELES	CA	907100000			YES	NO	NO	NO								332813						33.808	-118.2903											13.34	O 	COUNTY SANITATION DISTRICTS OF LOS ANGELES COUNTY	1955 WORKMEN MILL ROAD	WHITTIER	CA	LOS ANGELES	90601							NO	ECHEN@PRIMEWHEEL.COM			YES	 	
90710PRMWH23920	1313211772672	N495	NICKEL COMPOUNDS	TRI	Pounds																		2013	NO	MAXIMA ENTERPRISES INC	23920 S VERMONT AVE	HARBOR CITY	LOS ANGELES	CA	907100000			YES	NO	NO	NO								332813						33.808	-118.2903											50.87	O 	COUNTY SANITATION DISTRICTS OF LOS ANGELES COUNTY	1955 WORKMEN MILL ROAD	WHITTIER	CA	LOS ANGELES	90601							NO	ECHEN@PRIMEWHEEL.COM			YES	 	
90710PRMWH23920	1313211772696	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	MAXIMA ENTERPRISES INC	23920 S VERMONT AVE	HARBOR CITY	LOS ANGELES	CA	907100000			YES	NO	NO	NO								332813						33.808	-118.2903											434493	O 	COUNTY SANITATION DISTRICTS OF LOS ANGELES COUNTY	1955 WORKMEN MILL ROAD	WHITTIER	CA	LOS ANGELES	90601							NO	ECHEN@PRIMEWHEEL.COM			NO	 	
90710PRMWH23920	1313211772708	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	MAXIMA ENTERPRISES INC	23920 S VERMONT AVE	HARBOR CITY	LOS ANGELES	CA	907100000			YES	NO	NO	NO								332813						33.808	-118.2903											0		NA												NO	ECHEN@PRIMEWHEEL.COM			NO	 	
90222CMXCN2722N	1313211776683	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	CEMEX COMPTON PLANT	2722 N ALAMEDA ST	COMPTON	LOS ANGELES	CA	90222			YES	NO	NO	NO								327320						33.91705	-118.2232	189840945								CEMEX INC	049084403	0		NA												NO	JESSE.WHITE@CEMEX.COM			YES	 	
9190WLPSTTLAPST	1313211781568	007439921	LEAD	TRI	Pounds																		2013	NO	US NAVY CAMP MICHAEL MONSOOR - LA POSTA (RANGES)	LA POSTA RD	CAMPO	SAN DIEGO	CA	91906			NO	YES	YES	NO								928110						32.667621	-116.437064									US DEPARTMENT OF DEFENSE		0		NA												YES	JON.NYLANDER@NAVY.MIL			YES	 	
94063RYCHMOAKSI	1313211782584	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2013	NO	TYCO ELECTRONICS CORP WIRE & CABLE DIV	501 OAKSIDE AVE	REDWOOD CITY	SAN MATEO	CA	94063			YES	NO	NO	NO								335929						37.47716	-122.20941	009125527								TE CONNECTIVITY LTD	003012549	0		NA												NO	BRIAN.GYORKOS@TE.COM			YES	 	
94063RYCHMOAKSI	1313211782596	007439921	LEAD	TRI	Pounds																		2013	NO	TYCO ELECTRONICS CORP WIRE & CABLE DIV	501 OAKSIDE AVE	REDWOOD CITY	SAN MATEO	CA	94063			YES	NO	NO	NO								335929						37.47716	-122.20941	009125527								TE CONNECTIVITY LTD	003012549	0		NA												NO	BRIAN.GYORKOS@TE.COM			YES	 	
93555SNVYN1ADMI	1313211782646	007439921	LEAD	TRI	Pounds																		2013	NO	US DOD NAWS CHINA LAKE	429 E BOWEN AVE MAIL STOP 4014 CODE NAVFAC GRDK39/GRE2E00	CHINA LAKE	KERN	CA	935556108			NO	YES	YES	NO								928110						35.655	-117.656389									US DEPARTMENT OF DEFENSE		0		NA												YES	PEGGY.SHOAF@NAVY.MIL			YES	 	
93555SNVYN1ADMI	1313211782659	007782505	CHLORINE	TRI	Pounds																		2013	NO	US DOD NAWS CHINA LAKE	429 E BOWEN AVE MAIL STOP 4014 CODE NAVFAC GRDK39/GRE2E00	CHINA LAKE	KERN	CA	935556108			NO	YES	YES	NO								928110						35.655	-117.656389									US DEPARTMENT OF DEFENSE		0		NA												YES	PEGGY.SHOAF@NAVY.MIL			NO	 	
9457WRLQDL1391S	1313211782851	007664417	AMMONIA	TRI	Pounds																		2013	NO	AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT	1391 SAN PABLO AVE	RODEO	CONTRA COSTA	CA	94572			YES	NO	NO	NO								325120						38.047283	-122.255319	180015062								AMERICAN AIR LIQUIDE HOLDINGS INC	195995761	0		NA												NO	JARED.WITTRY@AIRLIQUIDE.COM			NO	 	
9457WRLQDL1391S	1313211782863	000067561	METHANOL	TRI	Pounds																		2013	NO	AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT	1391 SAN PABLO AVE	RODEO	CONTRA COSTA	CA	94572			YES	NO	NO	NO								325120						38.047283	-122.255319	180015062								AMERICAN AIR LIQUIDE HOLDINGS INC	195995761	0		NA												NO	JARED.WITTRY@AIRLIQUIDE.COM			NO	 	
90806DGNGT2350H	1313211783333	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	0	M2	LONG BEACH WATER RECLAMATION PLANT	7400 E. WILLOW STREET	LONG BEACH	CA	LOS ANGELES	90815							NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
94538NWNTD45500	1313211783345	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	TESLA MOTORS INC	45500 FREMONT BLVD	FREMONT	ALAMEDA	CA	94538			YES	NO	NO	NO								336111						37.49634	-121.94826	148284255										0	O 	UNION S.D.	37532 DUSTERBERRY WAY	FREMONT	CA	ALAMEDA	94536							NO	PRESS@TESLAMOTORS.COM			NO	 	
90806DGNGT2350H	1313211783358	000071432	BENZENE	TRI	Pounds																		2013	NO	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	0	M2	LONG BEACH WATER RECLAMATION PLANT	7400 E. WILLOW STREET	LONG BEACH	CA	LOS ANGELES	90815							NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
94538NWNTD45500	1313211783360	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2013	NO	TESLA MOTORS INC	45500 FREMONT BLVD	FREMONT	ALAMEDA	CA	94538			YES	NO	NO	NO								336111						37.49634	-121.94826	148284255										0	O 	UNION S.D.	37532 DUSTERBERRY WAY	FREMONT	CA	ALAMEDA	94536							NO	PRESS@TESLAMOTORS.COM			NO	 	
90806DGNGT2350H	1313211783372	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2013	NO	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	0	O 	LONG BEACH WATER RECLAMATION PLANT	7400 E. WILLOW STREET	LONG BEACH	CA	LOS ANGELES	90815							NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
94538NWNTD45500	1313211783384	007439921	LEAD	TRI	Pounds																		2013	NO	TESLA MOTORS INC	45500 FREMONT BLVD	FREMONT	ALAMEDA	CA	94538			YES	NO	NO	NO								336111						37.49634	-121.94826	148284255										0	M2	UNION S.D.	37532 DUSTERBERRY WAY	FREMONT	CA	ALAMEDA	94536							NO	PRESS@TESLAMOTORS.COM			YES	 	
90806DGNGT2350H	1313211783396	000110827	CYCLOHEXANE	TRI	Pounds																		2013	NO	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	0	O 	LONG BEACH WATER RECLAMATION PLANT	7400 E. WILLOW STREET	LONG BEACH	CA	LOS ANGELES	90815							NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
94538NWNTD45500	1313211783408	000080626	METHYL METHACRYLATE	TRI	Pounds																		2013	NO	TESLA MOTORS INC	45500 FREMONT BLVD	FREMONT	ALAMEDA	CA	94538			YES	NO	NO	NO								336111						37.49634	-121.94826	148284255										0	O 	UNION S.D.	37532 DUSTERBERRY WAY	FREMONT	CA	ALAMEDA	94536							NO	PRESS@TESLAMOTORS.COM			NO	 	
90806DGNGT2350H	1313211783410	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	0	M2	LONG BEACH WATER RECLAMATION PLANT	7400 E. WILLOW STREET	LONG BEACH	CA	LOS ANGELES	90815							NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
94538NWNTD45500	1313211783422	000100425	STYRENE	TRI	Pounds																		2013	NO	TESLA MOTORS INC	45500 FREMONT BLVD	FREMONT	ALAMEDA	CA	94538			YES	NO	NO	NO								336111						37.49634	-121.94826	148284255										0	O 	UNION S.D.	37532 DUSTERBERRY WAY	FREMONT	CA	ALAMEDA	94536							NO	PRESS@TESLAMOTORS.COM			NO	 	
90806DGNGT2350H	1313211783434	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	0	M2	LONG BEACH WATER RECLAMATION PLANT	7400 E. WILLOW STREET	LONG BEACH	CA	LOS ANGELES	90815							NO	STEPHEN.D.COMLEY@TSOCORP.COM			YES	 	
90806DGNGT2350H	1313211783446	N458	MERCURY COMPOUNDS	PBT	Pounds																		2013	NO	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	0	M2	LONG BEACH WATER RECLAMATION PLANT	7400 E. WILLOW STREET	LONG BEACH	CA	LOS ANGELES	90815							NO	STEPHEN.D.COMLEY@TSOCORP.COM			YES	 	
90806DGNGT2350H	1313211783459	000110543	N-HEXANE	TRI	Pounds																		2013	NO	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	1	O 	LONG BEACH WATER RECLAMATION PLANT	7400 E. WILLOW STREET	LONG BEACH	CA	LOS ANGELES	90815							NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
90806DGNGT2350H	1313211783461	000091203	NAPHTHALENE	TRI	Pounds																		2013	NO	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	0	M2	LONG BEACH WATER RECLAMATION PLANT	7400 E. WILLOW STREET	LONG BEACH	CA	LOS ANGELES	90815							NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
90806DGNGT2350H	1313211783511	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2013	NO	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	0	O 	LONG BEACH WATER RECLAMATION PLANT	7400 E. WILLOW STREET	LONG BEACH	CA	LOS ANGELES	90815							NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
90806DGNGT2350H	1313211783535	000115071	PROPYLENE	TRI	Pounds																		2013	NO	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	0		NA												NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
90806DGNGT2350H	1313211783547	000108883	TOLUENE	TRI	Pounds																		2013	NO	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	0	M2	LONG BEACH WATER RECLAMATION PLANT	7400 E. WILLOW STREET	LONG BEACH	CA	LOS ANGELES	90815							NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
90806DGNGT2350H	1313211783550	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	0	M2	LONG BEACH WATER RECLAMATION PLANT	7400 E. WILLOW STREET	LONG BEACH	CA	LOS ANGELES	90815							NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
90813RCPRD1400P	1313211784095	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2013	NO	TESORO MARINE TERMINAL 3	1400 W PIER C ST	LONG BEACH	LOS ANGELES	CA	90813			YES	NO	NO	NO								424710						33.773273	-118.212077	274151836								TESORO CORP	008133480	0		NA												NO	DONNA.M.DIROCCO@TSOCORP.COM			NO	 	
90813RCPRD1400P	1313211784107	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	TESORO MARINE TERMINAL 3	1400 W PIER C ST	LONG BEACH	LOS ANGELES	CA	90813			YES	NO	NO	NO								424710						33.773273	-118.212077	274151836								TESORO CORP	008133480	0		NA												NO	DONNA.M.DIROCCO@TSOCORP.COM			YES	 	
90813RCPRD1400P	1313211784119	N458	MERCURY COMPOUNDS	PBT	Pounds																		2013	NO	TESORO MARINE TERMINAL 3	1400 W PIER C ST	LONG BEACH	LOS ANGELES	CA	90813			YES	NO	NO	NO								424710						33.773273	-118.212077	274151836								TESORO CORP	008133480	0		NA												NO	DONNA.M.DIROCCO@TSOCORP.COM			YES	 	
92301NRTHW12351	1313211784133	007439965	MANGANESE	TRI	Pounds																		2013	NO	NORTHWEST PIPE CO	12351 RANCHO RD	ADELANTO	SAN BERNARDINO	CA	923012711			YES	NO	NO	NO								331210						34.55737	-117.39035	003993060								NORTHWEST PIPE CO	003993060	0		NA												NO	BAKANA@NWPIPE.COM			YES	 	
90813RCPRD1400P	1313211784145	000091203	NAPHTHALENE	TRI	Pounds																		2013	NO	TESORO MARINE TERMINAL 3	1400 W PIER C ST	LONG BEACH	LOS ANGELES	CA	90813			YES	NO	NO	NO								424710						33.773273	-118.212077	274151836								TESORO CORP	008133480	0		NA												NO	DONNA.M.DIROCCO@TSOCORP.COM			NO	 	
90813RCPRD1400P	1313211784158	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2013	NO	TESORO MARINE TERMINAL 3	1400 W PIER C ST	LONG BEACH	LOS ANGELES	CA	90813			YES	NO	NO	NO								424710						33.773273	-118.212077	274151836								TESORO CORP	008133480	0		NA												NO	DONNA.M.DIROCCO@TSOCORP.COM			NO	 	
93637TP   2140W	1313211784994	N100	COPPER COMPOUNDS	TRI	Pounds																		2013	NO	TPI A NUTRA BLEND BRAND	2140 INDUSTRIAL AVE	MADERA	MADERA	CA	93637			YES	NO	NO	NO								311119	311111					36.94997	-120.08484	621604081								LANDO O' LAKES PURINA FEED LLC	078796648	0		NA												NO	EFLORES@NUTRABLEND.NET			YES	 	
93637TP   2140W	1313211785009	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2013	NO	TPI A NUTRA BLEND BRAND	2140 INDUSTRIAL AVE	MADERA	MADERA	CA	93637			YES	NO	NO	NO								311119	311111					36.94997	-120.08484	621604081								LANDO O' LAKES PURINA FEED LLC	078796648	0		NA												NO	EFLORES@NUTRABLEND.NET			YES	 	
