REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
2011	NO	89506TYCVL9025M	TYCO VALVES & CONTROLS RENO	9025 MOYA BLVD	RENO	WASHOE	NV	89506	YES	NO	NO	NO								332911						39.63191	-119.91626	797578288								TYCO INTERNATIONAL LTD		1311209247473	N120	DIISOCYANATES	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	90	90		1.35	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JKELLEY@TYCOVALVES.COM			NO	 	
2011	NO	89506TYCVL9025M	TYCO VALVES & CONTROLS RENO	9025 MOYA BLVD	RENO	WASHOE	NV	89506	YES	NO	NO	NO								332911						39.63191	-119.91626	797578288								TYCO INTERNATIONAL LTD		1311209247461	007440473	CHROMIUM	TRI	Pounds																		4.27	5	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.35	NA	NA																															0	0	0	0	4.27	5	6	6	0	0	0	0	0	0	0	0	NO	JKELLEY@TYCOVALVES.COM			YES	 	
2011	NO	89445CRRYN53WES	CARRY-ON TRAILER CORP	5300 WESTMORELAND RD	WINNEMUCCA	HUMBOLDT	NV	89445	YES	NO	NO	NO								336212						40.90835	-117.79893									CARRY-ON TRAILER CORP		1311209136946	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		14997	10003	10005	10005	0	0	0	0	667	648	650	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	14997	10003	10005	10005	0	0	0	0	0	0	0	0	NO	ROB.MCDEVITT@CARRY-ONTRAILER.COM			NO	 	
2011	NO	89445CRRYN53WES	CARRY-ON TRAILER CORP	5300 WESTMORELAND RD	WINNEMUCCA	HUMBOLDT	NV	89445	YES	NO	NO	NO								336212						40.90835	-117.79893									CARRY-ON TRAILER CORP		1311209136973	007439965	MANGANESE	TRI	Pounds																		78	79	79	79	0	0	0	0	0	0	0	0	0	0	0	0	776	785	785	785	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	48	48	48	48	30	31	31	31	0	0	0	0	NO	ROB.MCDEVITT@CARRY-ONTRAILER.COM			YES	 	
2011	NO	89445CRRYN53WES	CARRY-ON TRAILER CORP	5300 WESTMORELAND RD	WINNEMUCCA	HUMBOLDT	NV	89445	YES	NO	NO	NO								336212						40.90835	-117.79893									CARRY-ON TRAILER CORP		1311209136961	007439921	LEAD	TRI	Pounds																		7	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	141	142	142	142	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	2	2	2	2	5	6	6	6	0	0	0	0	NO	ROB.MCDEVITT@CARRY-ONTRAILER.COM			YES	 	
2011	NO	89445CRRYN53WES	CARRY-ON TRAILER CORP	5300 WESTMORELAND RD	WINNEMUCCA	HUMBOLDT	NV	89445	YES	NO	NO	NO								336212						40.90835	-117.79893									CARRY-ON TRAILER CORP		1311209136959	007440473	CHROMIUM	TRI	Pounds																		17	18	18	18	0	0	0	0	0	0	0	0	0	0	0	0	338	342	342	342	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	4	5	5	5	13	13	13	13	0	0	0	0	NO	ROB.MCDEVITT@CARRY-ONTRAILER.COM			YES	 	
2011	NO	89883GRYMN15MIL	GRAYMONT WESTERN US INC PILOT PEAK	15 MILES NW OF WENDOVER NV	WEST WENDOVER	ELKO	NV	89883	NO	YES	NO	NO								327410						40.504545	-114.412635									GRAYMONT LTD		1311209258247	N458	MERCURY COMPOUNDS	PBT	Pounds																		9.83	10.27	10.27	10.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.05	NA	NA																															1.04	1.08	1.08	1.08	8.79	9.19	9.19	9.19	0	0	0	0	0	0	0	0	NO	BMENSINGER@GRAYMONT.COM			YES	 	
2011	NO	89883GRYMN15MIL	GRAYMONT WESTERN US INC PILOT PEAK	15 MILES NW OF WENDOVER NV	WEST WENDOVER	ELKO	NV	89883	NO	YES	NO	NO								212312						40.504545	-114.412635									GRAYMONT LTD		1311209258262	N458	MERCURY COMPOUNDS	PBT	Pounds																		65.2	64.8	64.8	64.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.05	NA	NA																															0	0	0	0	65.2	64.8	64.8	64.8	0	0	0	0	0	0	0	0	NO	BMENSINGER@GRAYMONT.COM			YES	 	
2011	NO	89883GRYMN15MIL	GRAYMONT WESTERN US INC PILOT PEAK	15 MILES NW OF WENDOVER NV	WEST WENDOVER	ELKO	NV	89883	NO	YES	NO	NO								212312						40.504545	-114.412635									GRAYMONT LTD		1311209258250	007439921	LEAD	TRI	Pounds																		13693.9	13618.1	13618.1	13618.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.05	NA	NA																															0	0	0	0	13693.9	13618.1	13618.1	13618.1	0	0	0	0	0	0	0	0	NO	BMENSINGER@GRAYMONT.COM			YES	 	
2011	NO	89883GRYMN15MIL	GRAYMONT WESTERN US INC PILOT PEAK	15 MILES NW OF WENDOVER NV	WEST WENDOVER	ELKO	NV	89883	NO	YES	NO	NO								327410						40.504545	-114.412635									GRAYMONT LTD		1311209258223	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		.195	.204	.204	.204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.05	NA	NA																															0	0	0	0	.195	.204	.204	.204	0	0	0	0	0	0	0	0	NO	BMENSINGER@GRAYMONT.COM			NO	 	
2011	NO	89883GRYMN15MIL	GRAYMONT WESTERN US INC PILOT PEAK	15 MILES NW OF WENDOVER NV	WEST WENDOVER	ELKO	NV	89883	NO	YES	NO	NO								327410						40.504545	-114.412635									GRAYMONT LTD		1311209258235	007439921	LEAD	TRI	Pounds																		219.4	227.8	227.8	227.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.05	NA	NA																															218	226.3	226.3	226.3	1.4	1.5	1.5	1.5	0	0	0	0	0	0	0	0	NO	BMENSINGER@GRAYMONT.COM			YES	 	
2011	NO	89429NVDWD1680S	NEVADA WOOD PRESERVING	1680 SPRUCE AVE	SILVER SPRINGS	LYON	NV	89429	YES	NO	NO	NO								321114						39.389857	-119.21764	177740107								PACIFIC WOOD PRESERVING OF BAKERSFIELD INC	118810514	1311209756562	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	DAN.YOUNG@PACIFICWOOD.COM			YES	 	
2011	NO	89429NVDWD1680S	NEVADA WOOD PRESERVING	1680 SPRUCE AVE	SILVER SPRINGS	LYON	NV	89429	YES	NO	NO	NO								321114						39.389857	-119.21764	177740107								PACIFIC WOOD PRESERVING OF BAKERSFIELD INC	118810514	1311209756598	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	3.4	2.8	3	3	0	0	0	0	0	0	0	0	.6	.4	.5	.5		1.04	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	DAN.YOUNG@PACIFICWOOD.COM			NO	 	
2011	NO	89429NVDWD1680S	NEVADA WOOD PRESERVING	1680 SPRUCE AVE	SILVER SPRINGS	LYON	NV	89429	YES	NO	NO	NO								321114						39.389857	-119.21764	177740107								PACIFIC WOOD PRESERVING OF BAKERSFIELD INC	118810514	1311209756550	N020	ARSENIC COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	DAN.YOUNG@PACIFICWOOD.COM			YES	 	
2011	NO	89429NVDWD1680S	NEVADA WOOD PRESERVING	1680 SPRUCE AVE	SILVER SPRINGS	LYON	NV	89429	YES	NO	NO	NO								321114						39.389857	-119.21764	177740107								PACIFIC WOOD PRESERVING OF BAKERSFIELD INC	118810514	1311209756586	000087865	PENTACHLOROPHENOL	TRI	Pounds																		3	3	3	3	0	0	0	0	0	0	0	0	4793	5480	5500	5500	0	0	0	0	0	0	0	0	1522	1110	1300	1300		1.04	NA	NA																															0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	NO	DAN.YOUNG@PACIFICWOOD.COM			NO	 	
2011	NO	89429NVDWD1680S	NEVADA WOOD PRESERVING	1680 SPRUCE AVE	SILVER SPRINGS	LYON	NV	89429	YES	NO	NO	NO								321114						39.389857	-119.21764	177740107								PACIFIC WOOD PRESERVING OF BAKERSFIELD INC	118810514	1311209756574	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		0	0	0	0	0	0	0	0	0	0	0	0	830.069	948.9562	950	950	0	0	0	0	0	0	0	0	263.5069	192.0845	200	200		1.04	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	DAN.YOUNG@PACIFICWOOD.COM			NO	 	
2011	NO	89801PHMNP5244E	P&H MINE PRO	4450 P&H DR	ELKO	ELKO	NV	89801	YES	NO	NO	NO								333131						40.874354	-115.722615									P&H MINING EQUIPMENT INC		1311209287895	007439965	MANGANESE	TRI	Pounds																		5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	750	750	1000	1000	0	0	0	0	0	0	0	0		.06	NA	NA																															0	0	0	0	5	5	5	5	0	0	0	0	0	0	0	0	NO	TED.LEAMEN@JOYGLOBAL.COM			YES	 	
2011	NO	89521TCHNL9455D	EE TECHNOLOGIES INC	9455 DOUBLE R BLVD	RENO	WASHOE	NV	89521	YES	NO	NO	NO								334418						39.44772	-119.75998	014263011										1311208974168	N420	LEAD COMPOUNDS	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	399	300	200	0	0	0	0	0	0	0	0		.6	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	ELIZABETH@EETECHINC.COM	RR1		YES	 	
2011	NO	8911WGTRNS546EA	GE TRANSPORTATION LOCOMOTIVE COMBO UNIT REBUILD	5406 E EL CAMPO GRANDE AVE	NORTH LAS VEGAS	CLARK	NV	89115	YES	NO	NO	NO								336510						36.266127	-115.056596	005033055								GENERAL ELECTRIC CO (GE CO)	001367960	1311209343449	007440508	COPPER	TRI	Pounds																		18	15	15	15	0	0	0	0	0	0	0	0	0	0	0	0	6900	2800	2600	2600	0	0	0	0	0	0	0	0		.89	NA	NA																															0	0	0	0	6	6	6	6	6	6	6	6	6	3	3	3	NO	ANUP.KOLATKAR@GE.COM			YES	 	
2011	NO	8911WGTRNS546EA	GE TRANSPORTATION LOCOMOTIVE COMBO UNIT REBUILD	5406 E EL CAMPO GRANDE AVE	NORTH LAS VEGAS	CLARK	NV	89115	YES	NO	NO	NO								336510						36.266127	-115.056596	005033055								GENERAL ELECTRIC CO (GE CO)	001367960	1311209343452	007439965	MANGANESE	TRI	Pounds																		13	12	12	12	0	0	0	0	0	0	0	0	0	0	0	0	78000	43000	41000	41000	0	0	0	0	0	0	0	0		.89	NA	NA																															0	0	0	0	6	6	6	6	6	6	6	6	1	0	0	0	NO	ANUP.KOLATKAR@GE.COM			YES	 	
2011	NO	89706NTNNC16BRU	NIOTAN INC	16 BRUCE WAY	MOUND HOUSE	LYON	NV	89706	YES	NO	NO	NO								331419						39.23247	-119.6542	119463136										1311209749112	N511	NITRATE COMPOUNDS	TRI	Pounds																		67400	50151	106566	191270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.68	NA	NA																															0	0	0	0	0	0	0	0	67400	50151	106566	191270	0	0	0	0	NO	MARCRUNYAN@KEMET.COM			NO	 	
2011	NO	89706NTNNC16BRU	NIOTAN INC	16 BRUCE WAY	MOUND HOUSE	LYON	NV	89706	YES	NO	NO	NO								331419						39.23247	-119.6542	119463136										1311209749136	007697372	NITRIC ACID	TRI	Pounds																		89	59	140	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67400	50151	106566	191270	0	0	0	0		.68	NA	NA																															0	0	0	0	89	59	140	252	0	0	0	0	0	0	0	0	NO	MARCRUNYAN@KEMET.COM			NO	 	
2011	NO	89446HLLSTTWNSH	HOLLISTER MINE	TOWNSHIP 37 N RANGE 48 E SW 1/4 SECTION 4	WINNEMUCCA	HUMBOLDT	NV	89446	YES	NO	NO	NO								212221						0	0									GREAT BASIN GOLD LTD		1311209403839	N420	LEAD COMPOUNDS	PBT	Pounds																		1201.2	1322.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.15	NA	NA																															0	0	0	0	1201.2	1318.2	0	0	0	0	0	0	0	4.3	0	0	NO	TERESAC@US.GRTBASIN.COM			YES	 	
2011	NO	89446HLLSTTWNSH	HOLLISTER MINE	TOWNSHIP 37 N RANGE 48 E SW 1/4 SECTION 4	WINNEMUCCA	HUMBOLDT	NV	89446	YES	NO	NO	NO								212221						0	0									GREAT BASIN GOLD LTD		1311209403841	N458	MERCURY COMPOUNDS	PBT	Pounds																		60.7	320.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.15	NA	NA																															0	0	0	0	60.7	318.2	0	0	0	0	0	0	0	2.2	0	0	NO	TERESAC@US.GRTBASIN.COM			YES	 	
2011	NO	89015MNRLF430EA	BORAL ROOFING LLC	430 EASTGATE RD	HENDERSON	CLARK	NV	89011	YES	NO	NO	NO								327390						36.05822	-115.01999	002228711								BORAL INDUSTRIIES	026389254	1311209566963	007439921	LEAD	TRI	Pounds																		1.86	28.71	32	32	0	0	0	0	0	0	0	0	0	0	0	0	4.36	0	0	0	0	0	0	0	0	0	0	0		.92	NA	NA																															0	0	0	0	1.86	1.72	2	2	0	26.99	30	30	0	0	0	0	NO	WILLIAM.BAKER@BORAL.COM			YES	 	
2011	NO	89406GMNFL12FRU	GEMINI-FALLON	102 FRUTH WAY	FALLON	CHURCHILL	NV	89406	YES	NO	NO	NO								339950						39.464371	-118.75482	006257430								GEMINI INC	006257430	1311209801354	007440508	COPPER	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	BOBB@SIGNLETTERS.COM			YES	 	
2011	NO	8970WBSLTX26BEI	BASALITE	2600 BOEING WAY	CARSON CITY	CARSON CITY (CITY)	NV	897060409	YES	NO	NO	NO								327331						39.20206	-119.73916	133894212								PACIFIC COAST BUILDING PRODUCTS	129072125	1311209242914	007439921	LEAD	TRI	Pounds																		.04	.0335	.04	.04	0	0	0	0	0	0	0	0	0	0	0	0	18.17	10.78	11.86	13.04	0	0	0	0	0	0	0	0		.88	NA	NA																															0	0	0	0	.04	.0335	.04	.04	0	0	0	0	0	0	0	0	NO	DON.AUSTIN@PACCOAST.COM			YES	 	
2011	NO	89446HYCRF52MIL	HYCROFT MINE	55 MILES W ON JUNGO RD	WINNEMUCCA	HUMBOLDT	NV	89446	YES	NO	NO	NO								212221						40.863889	-118.734722									ALLIED NEVADA GOLD CORP		1311209737105	N740	SILVER COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.8	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	WARREN.WOODS@ALLIEDNEVADA.COM			YES	 	
2011	NO	89446HYCRF52MIL	HYCROFT MINE	55 MILES W ON JUNGO RD	WINNEMUCCA	HUMBOLDT	NV	89446	YES	NO	NO	NO								212221						40.863889	-118.734722									ALLIED NEVADA GOLD CORP		1311209737081	N458	MERCURY COMPOUNDS	PBT	Pounds																		304256.8	305022.9	360000	360000	0	0	0	0	0	0	0	0	0	0	0	0	.4	44718.8	0	0	0	0	0	0	0	0	0	0		1.8	NA	NA																															0	0	0	0	304245.3	305022.9	360000	360000	0	0	0	0	11.5	0	0	0	NO	WARREN.WOODS@ALLIEDNEVADA.COM			YES	 	
2011	NO	89446HYCRF52MIL	HYCROFT MINE	55 MILES W ON JUNGO RD	WINNEMUCCA	HUMBOLDT	NV	89446	YES	NO	NO	NO								212221						40.863889	-118.734722									ALLIED NEVADA GOLD CORP		1311209737093	N511	NITRATE COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.8	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	WARREN.WOODS@ALLIEDNEVADA.COM			NO	 	
2011	NO	89446HYCRF52MIL	HYCROFT MINE	55 MILES W ON JUNGO RD	WINNEMUCCA	HUMBOLDT	NV	89446	YES	NO	NO	NO								212221						40.863889	-118.734722									ALLIED NEVADA GOLD CORP		1311209737067	N106	CYANIDE COMPOUNDS	TRI	Pounds																		13150	11000	11000	11000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.8	NA	NA																															0	0	0	0	13150	11000	11000	11000	0	0	0	0	0	0	0	0	NO	WARREN.WOODS@ALLIEDNEVADA.COM			NO	 	
2011	NO	89446HYCRF52MIL	HYCROFT MINE	55 MILES W ON JUNGO RD	WINNEMUCCA	HUMBOLDT	NV	89446	YES	NO	NO	NO								212221						40.863889	-118.734722									ALLIED NEVADA GOLD CORP		1311209737117	N982	ZINC COMPOUNDS	TRI	Pounds																		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.8	NA	NA																															0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	NO	WARREN.WOODS@ALLIEDNEVADA.COM			YES	 	
2011	NO	89446HYCRF52MIL	HYCROFT MINE	55 MILES W ON JUNGO RD	WINNEMUCCA	HUMBOLDT	NV	89446	YES	NO	NO	NO								212221						40.863889	-118.734722									ALLIED NEVADA GOLD CORP		1311209737079	N420	LEAD COMPOUNDS	PBT	Pounds																		768907	770593.8	920000	920000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.8	NA	NA																															0	0	0	0	768895.2	770593.8	920000	920000	0	0	0	0	11.8	0	0	0	NO	WARREN.WOODS@ALLIEDNEVADA.COM			YES	 	
2011	NO	89408JHNSM325IN	JOHNS MANVILLE	325 INDUSTRIAL DR	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								326150						39.602222	-119.203056	168227036								BERKSHIRE HATHAWAY	001024314	1311209006648	N120	DIISOCYANATES	TRI	Pounds																		13.7705	817.102	862	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.59	W39	OTHER SPILL OR LEAK PREVENTION	T04	PARTICIPATIVE TEAM MANAGEMENT	T10	VENDOR ASSISTANCE																											0	0	0	0	13.7705	13.102	12	12	0	0	0	0	0	804	850	850	NO	JARED.KERNEY@JM.COM			NO	 	
2011	NO	89015SRVCR8354T	SERVICE ROCK PRODUCTS INC - 4TH STREET	8350 4TH ST	HENDERSON	CLARK	NV	89015	YES	NO	NO	NO								327320						36.0366	-115.00613									MCC DEVELOPMENT CORP	838030492	1311209369659	N420	LEAD COMPOUNDS	PBT	Pounds																		.119	.4002	.4002	.4002	0	0	0	0	0	0	0	0	0	0	0	0	7	13	13	13	0	0	0	0	0	0	0	0		2.19	NA	NA																															0	0	0	0	.119	.4002	.4002	.4002	0	0	0	0	0	0	0	0	NO	SIRVINE@SERVICEROCK.COM			YES	 	
2011	NO	89031MTLSP47ENG	METL-SPAN LLC	4700 ENGINEERS WAY SUITE 103	NORTH LAS VEGAS	CLARK	NV	890812664	YES	NO	NO	NO								332311						36.244863	-115.104394	102592383								GRUPO IMSA	102592383	1311209345091	N120	DIISOCYANATES	TRI	Pounds																		7	6.6	7.62	7.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.81	NA	NA																															0	0	0	0	7	6.6	7.62	7.62	0	0	0	0	0	0	0	0	NO	JHERTZOG@METLSPAN.COM			NO	 	
2011	NO	89031MTLSP47ENG	METL-SPAN LLC	4700 ENGINEERS WAY SUITE 103	NORTH LAS VEGAS	CLARK	NV	890812664	YES	NO	NO	NO								332311						36.244863	-115.104394	102592383								GRUPO IMSA	102592383	1311209345089	000075456	CHLORODIFLUOROMETHANE	TRI	Pounds																		39385	29402	33813	33813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.81	NA	NA																															0	0	0	0	39385	29402	33813	33813	0	0	0	0	0	0	0	0	NO	JHERTZOG@METLSPAN.COM			NO	 	
2011	NO	89031MTLSP47ENG	METL-SPAN LLC	4700 ENGINEERS WAY SUITE 103	NORTH LAS VEGAS	CLARK	NV	890812664	YES	NO	NO	NO								332311						36.244863	-115.104394	102592383								GRUPO IMSA	102592383	1311209345103	007439965	MANGANESE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8261	6115	7032	7032	0	0	0	0	0	0	0	0		.81	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JHERTZOG@METLSPAN.COM			YES	 	
