TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	3-3-2012	
32785RMCDVHIGHW	1306204608246	007664393	HYDROGEN FLUORIDE	TRI	2006	OUTOKUMPU STAINLESS PIPE INC	1101 N MAIN ST	WILDWOOD	SUMTER	FL	34785	YES	NO	NO	NO								331210						28.875556	-82.039444	626131064								OUTOKUMPU STAINLESS INC	800130494	Reduction in consumption of chemical was achieved with assistance from a vender. The percent of chemical used in the process was reduced by 70%. A new chemical purification unit was also installed late in the year.	NO	DOMENICK.DIGIALLONARDO@OUTOKUMPU.COM			NO	 	
48160MLNPL800CO	1306204676668	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2006	AUTOMOTIVE COMPONENTS HOLDINGS LLC MILAN PLANT	800 COUNTY ST	MILAN	MONROE	MI	48160	YES	NO	NO	NO								336399						42.08289	-83.668777	091955476								AUTOMOTIVE COMPONENTS HOLDINGS INC	607597098	ACH Commitment to the Environment Automotive Components Holdings, LLC (ACH) has a formal written Environmental Policy focused on protecting and conserving the natural environment. Environmental stewardship is among ACH's highest corporate priorities, and the company is committed to conducting its business in an environmentally responsible manner. ACH's environmental objective is to distinguish corporate citizenship capabilities through a demonstration of decisive environmental stewardship and sustainable development initiatives.  The company operates an Environmental Management System consistent with the ISO 14001 International Standard and all ACH manufacturing facilities have been third-party certified to the ISO 14001 Standard. This includes identifying and acting upon significant environmental aspects and setting objectives and targets relating to operations and facilities, including: Managing air emissions, Conserving energy and natural resources, Managing materials to reduce environmental impact, and Conservation of natural resources. The company complies with all current regulatory standards and often surpasses local applicable regulatory and legal requirements. We continually strive to  improve our environmental performance by working to minimize the creation of solid and liquid waste and eliminate practices that could have a harmful impact on future generations.	NO	GHUTCH23@ACH-LLC2.COM			NO	 	
44012FRDMT650MI	1306204723009	000071432	BENZENE	TRI	2006	FORD MOTOR  CO - OHIO ASSEMBLY PLANT	650 MILLER RD	AVON LAKE	LORAIN	OH	44012	YES	NO	NO	NO								336112						41.485887	-82.06158	020626669								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				NO	 	
44012FRDMT650MI	1306204723035	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2006	FORD MOTOR  CO - OHIO ASSEMBLY PLANT	650 MILLER RD	AVON LAKE	LORAIN	OH	44012	YES	NO	NO	NO								336112						41.485887	-82.06158	020626669								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				NO	 	
44012FRDMT650MI	1306204723098	000108101	METHYL ISOBUTYL KETONE	TRI	2006	FORD MOTOR  CO - OHIO ASSEMBLY PLANT	650 MILLER RD	AVON LAKE	LORAIN	OH	44012	YES	NO	NO	NO								336112						41.485887	-82.06158	020626669								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				NO	 	
44012FRDMT650MI	1306204723136	000108883	TOLUENE	TRI	2006	FORD MOTOR  CO - OHIO ASSEMBLY PLANT	650 MILLER RD	AVON LAKE	LORAIN	OH	44012	YES	NO	NO	NO								336112						41.485887	-82.06158	020626669								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				NO	 	
08023DPNTCRT130	1306204769588	000095545	1,2-PHENYLENEDIAMINE	TRI	2006	DUPONT CHAMBERS WORKS	RT 130	DEEPWATER	SALEM	NJ	08023	YES	NO	NO	NO								325193	325188	325110	325211	325120	325199	39.682362	-75.491379	002385730								E I DU PONT DE NEMOURS & CO INC	001315704	5235	NO	SCOTT.T.NORTHEY@USA.DUPONT.COM			NO	 	
08023DPNTCRT130	1306204769677	000079107	ACRYLIC ACID	TRI	2006	DUPONT CHAMBERS WORKS	RT 130	DEEPWATER	SALEM	NJ	08023	YES	NO	NO	NO								325188	325110	325120	325199	325211	325193	39.682362	-75.491379	002385730								E I DU PONT DE NEMOURS & CO INC	001315704	5235	NO	SCOTT.T.NORTHEY@USA.DUPONT.COM			NO	 	
08023DPNTCRT130	1306204769754	000108907	CHLOROBENZENE	TRI	2006	DUPONT CHAMBERS WORKS	RT 130	DEEPWATER	SALEM	NJ	08023	YES	NO	NO	NO								325188	325193	325199	325110	325120	325211	39.682362	-75.491379	002385730								E I DU PONT DE NEMOURS & CO INC	001315704	5235	NO	SCOTT.T.NORTHEY@USA.DUPONT.COM			NO	 	
08023DPNTCRT130	1306204769804	N100	COPPER COMPOUNDS	TRI	2006	DUPONT CHAMBERS WORKS	RT 130	DEEPWATER	SALEM	NJ	08023	YES	NO	NO	NO								325120	325188	325193	325199	325110	325211	39.682362	-75.491379	002385730								E I DU PONT DE NEMOURS & CO INC	001315704	5235	NO	SCOTT.T.NORTHEY@USA.DUPONT.COM			YES	 	
08023DPNTCRT130	1306204769893	000076142	DICHLOROTETRAFLUOROETHANE (CFC-114)	TRI	2006	DUPONT CHAMBERS WORKS	RT 130	DEEPWATER	SALEM	NJ	08023	YES	NO	NO	NO								325110	325120	325188	325211	325199	325193	39.682362	-75.491379	002385730								E I DU PONT DE NEMOURS & CO INC	001315704	5235	NO	SCOTT.T.NORTHEY@USA.DUPONT.COM			NO	 	
08023DPNTCRT130	1306204769917	N120	DIISOCYANATES	TRI	2006	DUPONT CHAMBERS WORKS	RT 130	DEEPWATER	SALEM	NJ	08023	YES	NO	NO	NO								325188	325120	325193	325211	325110	325199	39.682362	-75.491379	002385730								E I DU PONT DE NEMOURS & CO INC	001315704	5235	NO	SCOTT.T.NORTHEY@USA.DUPONT.COM			NO	 	
08023DPNTCRT130	1306204770061	N420	LEAD COMPOUNDS	PBT	2006	DUPONT CHAMBERS WORKS	RT 130	DEEPWATER	SALEM	NJ	08023	YES	NO	NO	NO								325188	325120	325193	325199	325211	325110	39.682362	-75.491379	002385730								E I DU PONT DE NEMOURS & CO INC	001315704	5235	NO	SCOTT.T.NORTHEY@USA.DUPONT.COM			YES	 	
08023DPNTCRT130	1306204770109	000067561	METHANOL	TRI	2006	DUPONT CHAMBERS WORKS	RT 130	DEEPWATER	SALEM	NJ	08023	YES	NO	NO	NO								325120	325188	325193	325199	325110	325211	39.682362	-75.491379	002385730								E I DU PONT DE NEMOURS & CO INC	001315704	5235	NO	SCOTT.T.NORTHEY@USA.DUPONT.COM			NO	 	
08023DPNTCRT130	1306204770162	000872504	N-METHYL-2-PYRROLIDONE	TRI	2006	DUPONT CHAMBERS WORKS	RT 130	DEEPWATER	SALEM	NJ	08023	YES	NO	NO	NO								325188	325193	325199	325110	325120	325211	39.682362	-75.491379	002385730								E I DU PONT DE NEMOURS & CO INC	001315704	5235	NO	SCOTT.T.NORTHEY@USA.DUPONT.COM			NO	 	
08023DPNTCRT130	1306204770325	007632000	SODIUM NITRITE	TRI	2006	DUPONT CHAMBERS WORKS	RT 130	DEEPWATER	SALEM	NJ	08023	YES	NO	NO	NO								325110	325211	325199	325193	325188	325120	39.682362	-75.491379	002385730								E I DU PONT DE NEMOURS & CO INC	001315704	5235	NO	SCOTT.T.NORTHEY@USA.DUPONT.COM			YES	 	
08023DPNTCRT130	1306204770337	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2006	DUPONT CHAMBERS WORKS	RT 130	DEEPWATER	SALEM	NJ	08023	YES	NO	NO	NO								325110	325120	325188	325211	325199	325193	39.682362	-75.491379	002385730								E I DU PONT DE NEMOURS & CO INC	001315704	5235	NO	SCOTT.T.NORTHEY@USA.DUPONT.COM			NO	 	
08023DPNTCRT130	1306204770438	N982	ZINC COMPOUNDS	TRI	2006	DUPONT CHAMBERS WORKS	RT 130	DEEPWATER	SALEM	NJ	08023	YES	NO	NO	NO								325120	325110	325211	325199	325193	325188	39.682362	-75.491379	002385730								E I DU PONT DE NEMOURS & CO INC	001315704	5235	NO	SCOTT.T.NORTHEY@USA.DUPONT.COM			YES	 	
32132RJDGH544SA	1306204813190	000100425	STYRENE	TRI	2006	RJ DOUGHERTY ASSOCIATES INC DBA EVERGLASS BOATS	544 S AIR PARK RD	EDGEWATER	VOLUSIA	FL	32132	YES	NO	NO	NO								336612						28.982135	-80.92805											FACILITY OPERATES UNDER BOAT MFG NESHAP WHICH LIMITS STYRENE USAGE BASED ON PRODUCTION.	NO	ROB@EVERGLADESBOATS.COM			NO	 	
73124FRSTN2500S	1306204587671	000191242	BENZO(G,H,I)PERYLENE	PBT	2006	BRIDGESTONE FIRESTONE NORTH AMERICAN TIRE LLC DAYTON TIRE	2500 S COUNCIL RD	OKLAHOMA CITY	OKLAHOMA	OK	73128	YES	NO	NO	NO								326211						35.440406	-97.654024	001288109								BRIDGESTONE AMERICAS HOLDING INC	101479322	THIS FACILITY CLOSED DECEMBER 17, 2006. NO FURTHER TRI REPORTS WILL BE MADE IN THE FUTURE	NO				NO	 	
73124FRSTN2500S	1306204587719	N982	ZINC COMPOUNDS	TRI	2006	BRIDGESTONE FIRESTONE NORTH AMERICAN TIRE LLC DAYTON TIRE	2500 S COUNCIL RD	OKLAHOMA CITY	OKLAHOMA	OK	73128	YES	NO	NO	NO								326211						35.440406	-97.654024	001288109								BRIDGESTONE AMERICAS HOLDING INC	101479322	ADDITIONAL DUST COLLECTION INSTALLED TO RECIRCULATE MATERIAL AND REUSE IN PROCESS. NOTE: THIS FACILITY HAS CLOSED AND THIS IS LAST REPPORT FOR THIS FACILITY.	NO				YES	 	
66104NRMNC4240N	1306204634289	007440622	VANADIUM (EXCEPT WHEN CONTAINED IN AN ALLOY)	TRI	2006	NEARMAN CREEK POWER STATION	4240 N 55TH ST	KANSAS CITY	WYANDOTTE	KS	66104	YES	NO	NO	NO								221112						39.172778	-94.694778	007169584								KANSAS CITY BOARD OF PUBLIC UTILITIES	007169584	BY-PRODUCT OF COMBUSTION; NON-HAZARDOUS	NO	INFO@BPU.COM			YES	 	
29078SPCRS1235C	1306204657175	007439965	MANGANESE	TRI	2006	HENDRICKSON TRAILER SUSPENSION SYSTEMS	1235 COMMERCE DR	LUGOFF	KERSHAW	SC	29078	YES	NO	NO	NO								333120						34.204312	-80.690194	174043521								THE BOLER CO	093166080	One of the two buldings that made up the facility was sold to another company during the first part of January.	NO	DREYNOLDS@HENDRICKSON-INTL.COM			YES	 	
07083NTRNT2270M	1306204885343	N420	LEAD COMPOUNDS	PBT	2006	INTERNATIONAL PAINT LLC	2270 MORRIS AVE	UNION	UNION	NJ	07083	YES	NO	NO	NO								325510						40.698071	-74.284097	006382253								AKZO NOBEL NV	062999347	PRODUCT PROCESS TRANSFERRED TO A ANOTHER DIVISION ELIMINATINGL RAW MATERIALS CONTAINING IMPURITY.	NO	MIKE.DELMAURO@AKZONOBEL.COM			YES	 	
08817GRCDV34MEA	1306204909687	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2006	GRACE DAVISON - EDISON	340 MEADOW RD	EDISON	MIDDLESEX	NJ	08817	YES	NO	NO	NO								325188						40.491347	-74.384256	054332143								W R GRACE & CO	612967141	NONE.	NO	DAVID.BAMFORD@GRACE.COM			NO	 	
08817GRCDV34MEA	1306204909699	007550450	TITANIUM TETRACHLORIDE	TRI	2006	GRACE DAVISON - EDISON	340 MEADOW RD	EDISON	MIDDLESEX	NJ	08817	YES	NO	NO	NO								325188						40.491347	-74.384256	054332143								W R GRACE & CO	612967141	NONE.	NO	DAVID.BAMFORD@GRACE.COM			YES	 	
79065CBTCR3MLSW	1306204563757	000074908	HYDROGEN CYANIDE	TRI	2006	CABOT CORP PAMPA PLANT	3 MILES W ON US HWY 60	PAMPA	GRAY	TX	790665001	YES	NO	NO	NO								325182						35.5103	-101.0152	039031828								CABOT CORP	001013580	The plant installed a new Thermal Oxidizer and Flares that began full operation in July 2005, thus for the entire year of 2006, all the HAPs and TRI compounds were being destroyed or oxidized to SO2 and CO2 for the entire year of 2006 at a minimum of 98% destruction efficiency. This resulted in a significant reduction in TRI reportable compounds for reporting year 2006.	NO	CARSON_CHRISTIE@CABOT-CORP.COM			NO	 	
60608DLRLL2512W	1306204610721	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2006	ROTADYNE ROLL GROUP CHICAGO	2512 W 24TH ST	CHICAGO	COOK	IL	60608	YES	NO	NO	NO								326299						41.848364	-87.688307	064398712								ROTATION DYNAMICS CORP	064398712	In April of 2006 we shut down a process at this facility that contributed signifcantly to our tri Reportable chemical use.	NO				NO	 	
17815KLRDX6685L	1306204635561	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2006	KYDEX LLC	6685 LOW ST	BLOOMSBURG	COLUMBIA	PA	17815	YES	NO	NO	NO								326113	326130					41.0281	-76.347313	180020901								SEKISUI AMERICA CORP		Packaging changed from fiber drums which were difficult to clean out to "bag-in-box" packaging which was very easy to completely empty.	NO	VOLPED@KYDEX.COM			YES	 	
02215DVNCD474BR	1306204658518	007664417	AMMONIA	TRI	2006	MEDICAL AREA TOTAL ENERGY PLANT	474 BROOKLINE AVE	BOSTON	SUFFOLK	MA	02215	YES	NO	NO	NO								221112						42.33721	-71.10909	026066550								MEDICAL AREA TOTAL ENERGY PLANT LLC	026066550	Due to the completion of MATEP¿s equipment upgrade program, diesel fuel use has diminished significantly and replaced by combustion of natural gas for energy production. Additionally, much of the electricity used for operation of the facility chilled water production is being imported from the grid and not generated in-house as in years past resulting in further reductions in fuel oil consumption.  This change resulted in a significant reduction in the combustion products generation, e.g., ammonia, polycyclic aromatic hydrocarbons, dioxin, naphthalene, sulfuric acid, etc.	NO	SCALDWELL@VEOLIAENERGYNA.COM			NO	 	
36548CHRLSCARSO	1306204680235	N420	LEAD COMPOUNDS	PBT	2006	CHARLES R LOWMAN POWER PLANT	4392 CARSON RD	LEROY	WASHINGTON	AL	36548	YES	NO	NO	NO								221112						31.489833	-87.9215									POWERSOUTH ENERGY COOPERATIVE	006900005	The significant decrease in emissions of all metals compounds for this reporting year is attributed to the following reasons:  1)  Decreased production of both fly ash and bottom ash due to less coal burned. 2)  Increased use of the Plant's fly ash for exempt beneficial use in concrete production. 3)  Increased conversion of the Plant's FGD scrubber sludge into gypsum for beneficial use in cement production.   The significant increase in fugitive emissions for selected metals compounds this reporting year is attributed to the massive quantity of welding rods consumed during on-going construction of new air quality control equipment and associated upgrades at this Plant.	NO	MARK.INGRAM@POWERSOUTH.COM			YES	 	
36548CHRLSCARSO	1306204680274	N770	VANADIUM COMPOUNDS	TRI	2006	CHARLES R LOWMAN POWER PLANT	4392 CARSON RD	LEROY	WASHINGTON	AL	36548	YES	NO	NO	NO								221112						31.489833	-87.9215									POWERSOUTH ENERGY COOPERATIVE	006900005	The significant decrease in emissions of all metals compounds for this reporting year is attributed to the following reasons:  1)  Decreased production of both fly ash and bottom ash due to less coal burned. 2)  Increased use of the Plant's fly ash for exempt beneficial use in concrete production. 3)  Increased conversion of the Plant's FGD scrubber sludge into gypsum for beneficial use in cement production.	NO	MARK.INGRAM@POWERSOUTH.COM			YES	 	
46573DWYRN55WAR	1306204750475	007439921	LEAD	PBT	2006	DWYER INSTRUMENTS INC	55 WARD ST	WAKARUSA	ELKHART	IN	46573	YES	NO	NO	NO								334513						41.5264	-86.0146	005081237								DWYER INSTRUMENTS INC	005081237	Electronic assembly processes involving the use of solder and solder pastes (containing lead) at this site were terminated and the processes have been outsourced effective 12/31/06.  There will be some solder (lead) disposal as a result of process equipment liquidation and plant clean up that may result in the 100 lb threshold to be reached for the reporting year 2007.  It is not anticipated that the reporting threshold will be reached for 2008.	NO				YES	 	
47201DMTCR1751A	1306204861405	007440508	COPPER	TRI	2006	PMG INDIANA CORP	1751 ARCADIA DR	COLUMBUS	BARTHOLOMEW	IN	472012189	YES	NO	NO	NO								332117	336330	336340	336350			39.232431	-85.939835	194284204		IND194284204						PLANSEE HOLDING AG		WE CONTINUED ONSITE RECYCLING OF POWDER COLLECTED AT THE COMPACTING PROCESS.	NO	JBORAM@US.PMGSINTER.COM			YES	 	
47201DMTCR1751A	1306204861417	007440020	NICKEL	TRI	2006	PMG INDIANA CORP	1751 ARCADIA DR	COLUMBUS	BARTHOLOMEW	IN	472012189	YES	NO	NO	NO								332117	336330	336340	336350			39.232431	-85.939835	194284204		IND194284204						PLANSEE HOLDING AG		CONTINUED RECYCLING ACTIVITIES AT COMPACTING PROCESS	NO	JBORAM@US.PMGSINTER.COM			YES	 	
05491HRCLSPANTO	1306204589410	007439921	LEAD	PBT	2006	GOODRICH CORP SENSORS & INTEGRATED SYSTEMS	100 PANTON RD	VERGENNES	ADDISON	VT	05491	YES	NO	NO	NO								336413	336419					44.16314	-73.26212	001307594								GOODRICH CORP	004467452	Attempting to ousource manufacturing process that require the use of lead solders	NO	HEATHER.BANKS@GOODRICH.COM			YES	 	
63106WRNRJ2526B	1306204682052	007632000	SODIUM NITRITE	TRI	2006	SENSIENT COLORS LLC	2515 N JEFFERSON AVE	SAINT LOUIS	SAINT LOUIS (CITY)	MO	63106	YES	NO	NO	NO								325132						38.650841	-90.21637	937941052								SENSIENT TECHNOLOGIES CORP	006088884	Possible Error #10 (Part I Section 4.1) - this has been verified.  Possible Error #210 (Part II Section 6.1.B)  - zip has been verified	NO	BARRY.LOYD@SENSIENT-TECH.COM			YES	 	
15522KNNMTRD1CH	1306204705192	007440484	COBALT	TRI	2006	KENNAMETAL INC  BEDFORD FACIL ITY	442 CHALYBEATE RD	BEDFORD	BEDFORD	PA	155228637	YES	NO	NO	NO								333131	333120					40.031139	-78.486136	004397683								KENNAMETAL INC	004397659	Constant evaluation of process.  This is a high dollar idem that scrap reduction = lower costs	NO	JERRY.BURKHART@KENNAMETAL.COM			YES	 	
73112LTTLG3810N	1306204862534	007440508	COPPER	TRI	2006	FRANKLIN ELECTRIC WATER TRANSFER SYSTEMS	3810 N TULSA AVE	OKLAHOMA CITY	OKLAHOMA	OK	73112	YES	NO	NO	NO								333911						35.509076	-97.592275	007189699								FRANKLIN ELECTRIC CO	005161674	INCREASE IN RECYCLING OF SCRAP COPPER SENT TO METAL RECYCLER INSTEAD OF LANDFILL.  DEVELOP OR IMPROVE HOUSECLEANING PROCESS.  IMPROVE SCRAP METAL HANDLING PROCEDURES IN MACHINE SHOP TO REDUCE AMOUNTS DISPOSED TO LANDFILL.	NO	CLAMAR@FELE.COM			YES	 	
60007RCTRN1150P	1306204864007	007439921	LEAD	PBT	2006	ARC-TRONICS INC	1150 PAGNI DR	ELK GROVE VILLAGE	COOK	IL	60007	YES	NO	NO	NO								334418						42.027705	-87.967751	059428250										We have installed a machine that produces less solder dross or waste which will reduce or maintain the amount of material we send out for recycling as we grow. Our industry is also moving toward "lead-free" solder which we are seeing a small percent of our customers converting to and we believe this will continue to increase in the coming years.	NO	MATTHEWG@ARC-TRONICS.COM			YES	 	
44254DVNCB139OH	1306204889152	007429905	ALUMINUM (FUME OR DUST)	TRI	2006	ADVANCE BRONZE INC	151 BILLMAN ST	LODI	MEDINA	OH	44254	YES	NO	NO	NO								331525	332721	332710				41.034512	-82.02515	048430789										INSTALLATION OF IMPROVED HOODS ON THE FOUNDRY FUME EXTRACTION VENTILATION SYSTEM.	NO	JOHNW@ADVANCEBRONZE.COM			YES	 	
44254DVNCB139OH	1306204889176	007439921	LEAD	PBT	2006	ADVANCE BRONZE INC	151 BILLMAN ST	LODI	MEDINA	OH	44254	YES	NO	NO	NO								331525	332721	332710				41.034512	-82.02515	048430789										INSTALLATION OF IMPROVED HOOD ON THE FOUNDRY FUME EXTRACTION VENTILATION SYSTEM.	NO	JOHNW@ADVANCEBRONZE.COM			YES	 	
64119FRDMTHWY69	1306204913178	007439921	LEAD	PBT	2006	FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT	8121 E US HWY 69	CLAYCOMO	CLAY	MO	64119	YES	NO	NO	NO								336112						39.199361	-94.487639	007118078								FORD MOTOR CO	001344746	FORD MOTOR COMPANY HAS A FORMAL WRITTEN ENVIRONMENTAL POLICY FOCUSED ON PROTECTING HUMAN HEALTH AND THE ENVIRONMENT.  THE COMPANY HAS COMMITTED TO THE INTERNATIONAL CHAMBER OF COMMERCE "PRINCIPLES FOR ENVIRONMENTAL MANAGEMENT" AND IS A MEMBER OF THE WORLD BUSINESS COUNCIL FOR SUSTAINABLE DEVELOPMENT (WBCSD) AND THE COALITION FOR ENVIRONMENTALLY RESPONSIBLE ECONOMIES (CERES).  FORD MOTOR COMPANY ALSO ISSUES AN ANNUAL SUSTAINABILITY REPORT, WHICH FOLLOWS THE GLOBAL REPORTING INITIATIVE (GRI) GUIDELINES FOR SUSTAINABILITY REPORTING.  FORD IS COMMITTED TO POLLUTION PREVENTION.  ALL MANUFACTURING FACILITIES WORLDWIDE HAVE BEEN THIRD-PARTY CERTIFIED TO THE ISO 14001 STANDARD.	NO				YES	 	
64119FRDMTHWY69	1306204913216	000071363	N-BUTYL ALCOHOL	TRI	2006	FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT	8121 E US HWY 69	CLAYCOMO	CLAY	MO	64119	YES	NO	NO	NO								336112						39.199361	-94.487639	007118078								FORD MOTOR CO	001344746	FORD MOTOR COMPANY HAS A FORMAL WRITTEN ENVIRONMENTAL POLICY FOCUSED ON PROTECTING HUMAN HEALTH AND THE ENVIRONMENT.  THE COMPANY HAS COMMITTED TO THE INTERNATIONAL CHAMBER OF COMMERCE "PRINCIPLES FOR ENVIRONMENTAL MANAGEMENT" AND IS A MEMBER OF THE WORLD BUSINESS COUNCIL FOR SUSTAINABLE DEVELOPMENT (WBCSD) AND THE COALITION FOR ENVIRONMENTALLY RESPONSIBLE ECONOMIES (CERES).  FORD MOTOR COMPANY ALSO ISSUES AN ANNUAL SUSTAINABILITY REPORT, WHICH FOLLOWS THE GLOBAL REPORTING INITIATIVE (GRI) GUIDELINES FOR SUSTAINABILITY REPORTING.  FORD IS COMMITTED TO POLLUTION PREVENTION.  ALL MANUFACTURING FACILITIES WORLDWIDE HAVE BEEN THIRD-PARTY CERTIFIED TO THE ISO 14001 STANDARD.	NO				NO	 	
64119FRDMTHWY69	1306204913230	000091203	NAPHTHALENE	TRI	2006	FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT	8121 E US HWY 69	CLAYCOMO	CLAY	MO	64119	YES	NO	NO	NO								336112						39.199361	-94.487639	007118078								FORD MOTOR CO	001344746	FORD MOTOR COMPANY HAS A FORMAL WRITTEN ENVIRONMENTAL POLICY FOCUSED ON PROTECTING HUMAN HEALTH AND THE ENVIRONMENT.  THE COMPANY HAS COMMITTED TO THE INTERNATIONAL CHAMBER OF COMMERCE "PRINCIPLES FOR ENVIRONMENTAL MANAGEMENT" AND IS A MEMBER OF THE WORLD BUSINESS COUNCIL FOR SUSTAINABLE DEVELOPMENT (WBCSD) AND THE COALITION FOR ENVIRONMENTALLY RESPONSIBLE ECONOMIES (CERES).  FORD MOTOR COMPANY ALSO ISSUES AN ANNUAL SUSTAINABILITY REPORT, WHICH FOLLOWS THE GLOBAL REPORTING INITIATIVE (GRI) GUIDELINES FOR SUSTAINABILITY REPORTING.  FORD IS COMMITTED TO POLLUTION PREVENTION.  ALL MANUFACTURING FACILITIES WORLDWIDE HAVE BEEN THIRD-PARTY CERTIFIED TO THE ISO 14001 STANDARD.	NO				NO	 	
64119FRDMTHWY69	1306204913255	N511	NITRATE COMPOUNDS	TRI	2006	FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT	8121 E US HWY 69	CLAYCOMO	CLAY	MO	64119	YES	NO	NO	NO								336112						39.199361	-94.487639	007118078								FORD MOTOR CO	001344746	FORD MOTOR COMPANY HAS A FORMAL WRITTEN ENVIRONMENTAL POLICY FOCUSED ON PROTECTING HUMAN HEALTH AND THE ENVIRONMENT.  THE COMPANY HAS COMMITTED TO THE INTERNATIONAL CHAMBER OF COMMERCE "PRINCIPLES FOR ENVIRONMENTAL MANAGEMENT" AND IS A MEMBER OF THE WORLD BUSINESS COUNCIL FOR SUSTAINABLE DEVELOPMENT (WBCSD) AND THE COALITION FOR ENVIRONMENTALLY RESPONSIBLE ECONOMIES (CERES).  FORD MOTOR COMPANY ALSO ISSUES AN ANNUAL SUSTAINABILITY REPORT, WHICH FOLLOWS THE GLOBAL REPORTING INITIATIVE (GRI) GUIDELINES FOR SUSTAINABILITY REPORTING.  FORD IS COMMITTED TO POLLUTION PREVENTION.  ALL MANUFACTURING FACILITIES WORLDWIDE HAVE BEEN THIRD-PARTY CERTIFIED TO THE ISO 14001 STANDARD.	NO				NO	 	
