TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
19973RNTCH111PA	1311209137797	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	ORIENT CORP OF AMERICA	111 PARK AVE	SEAFORD	SUSSEX	DE	19973	YES	NO	NO	NO								325132						38.66017	-75.62625	028865327										0		NA												NO	DAVE@ORIENT-USA.COM			YES	 	
19973RNTCH111PA	1311209137773	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	ORIENT CORP OF AMERICA	111 PARK AVE	SEAFORD	SUSSEX	DE	19973	YES	NO	NO	NO								325132						38.66017	-75.62625	028865327										0		NA												NO	DAVE@ORIENT-USA.COM			YES	 	
19973RNTCH111PA	1311209791971	000062533	ANILINE	TRI	Pounds																		2011	NO	ORIENT CORP OF AMERICA	111 PARK AVE	SEAFORD	SUSSEX	DE	19973	YES	NO	NO	NO								325132						38.66017	-75.62625	028865327										300	M2	SEAFORD WWTF	403 NANTICOKE AVENUE	SEAFORD	DE	SUSSEX	19973							NO	DAVE@ORIENT-USA.COM	RR4		NO	 	
19709JHNSNRD170	1311209256849	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	JOHNSON CONTROLS BATTERY GROUP INC	700 N BROAD ST	MIDDLETOWN	NEW CASTLE	DE	19709	YES	NO	NO	NO								335911						39.45845	-75.71956	002353092								JOHNSON CONTROLS INC	006092860	7.04	M2	MOT TREATMENT PLANT	COUNTY ROAD 424	MIDDLETOWN	DE	NEW CASTLE	19709							NO	CORY.J.HULSING@JCI.COM			YES	 	
19709JHNSNRD170	1311209256837	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2011	NO	JOHNSON CONTROLS BATTERY GROUP INC	700 N BROAD ST	MIDDLETOWN	NEW CASTLE	DE	19709	YES	NO	NO	NO								335911						39.45845	-75.71956	002353092								JOHNSON CONTROLS INC	006092860	0		NA												NO	CORY.J.HULSING@JCI.COM			YES	 	
1972WCLRWR251ED	1311209480122	007439965	MANGANESE	TRI	Pounds																		2011	NO	COLOR WORKS PAINTING INC	251 EDWARDS AVE	NEW CASTLE	NEW CASTLE	DE	19720	YES	NO	NO	NO								332812						39.64939	-75.59648	802542654										0		NA												NO	SEAN@COLORWORKSPAINTING.COM			YES	 	
1996WBLTMR1162H	1311209474636	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	BALTIMORE AIRCOIL CO	1162 HOLLY HILL RD	MILFORD	KENT	DE	19963	YES	NO	NO	NO								333415						38.923715	-75.469162	049935307								BALTIMORE AIRCOIL CO	049935307	0		NA												NO	TOHARA@BALTIMOREAIRCOIL.COM			YES	 	
1996WBLTMR1162H	1311209474651	N495	NICKEL COMPOUNDS	TRI	Pounds																		2011	NO	BALTIMORE AIRCOIL CO	1162 HOLLY HILL RD	MILFORD	KENT	DE	19963	YES	NO	NO	NO								333415						38.923715	-75.469162	049935307								BALTIMORE AIRCOIL CO	049935307	0		NA												NO	TOHARA@BALTIMOREAIRCOIL.COM			YES	 	
1996WBLTMR1162H	1311209474648	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2011	NO	BALTIMORE AIRCOIL CO	1162 HOLLY HILL RD	MILFORD	KENT	DE	19963	YES	NO	NO	NO								333415						38.923715	-75.469162	049935307								BALTIMORE AIRCOIL CO	049935307	0		NA												NO	TOHARA@BALTIMOREAIRCOIL.COM			YES	 	
1970WJHNSN5PATR	1311209337587	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	JOHNSON CONTROLS INC DISTRIBUTION CENTER	50 PATRIOT DR	MIDDLETOWN	NEW CASTLE	DE	19709	YES	NO	NO	NO								335911						39.438666	-75.745278									JOHNSON CONTROLS INC	006092860	.02	M2	MOT TREATMENT PLANT	COUNTY ROAD 424	MIDDLETOWN	DE	NEW CASTLE	19709							NO	RICK.A.THOMPSON@JCI.COM			YES	 	
19714VPRCN16BRO	1311209515030	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	VP RACING FUELS	16 BROOKHILL DR	NEWARK	NEW CASTLE	DE	19714	YES	NO	NO	NO								324199						39.64837	-75.72869									VP RACING FUELS INC		0		NA												NO	JIMKELLY@VPRACINGFUELS.COM			YES	 	
19706DPNTR766GV	1311209442159	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	DUPONT RED LION PLANT	766 GOVERNOR LEA RD	DELAWARE CITY	NEW CASTLE	DE	19706	YES	NO	NO	NO								325188						39.593333	-75.633611	557410375								E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	KRISTIN.D.CECIL@USA.DUPONT.COM			NO	 	
