TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
5704WMRNNR27283	1312210755791	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	NUGEN ENERGY LLC	27283 447TH AVE	MARION	TURNER	SD	57043	YES	NO	NO	NO								325193						43.432639	-97.26088	930739987										0		NA												NO	ARIEDELL@NUGENMARION.COM			NO	 	
5703WWLSNT415ER	1312210116671	007439965	MANGANESE	TRI	Pounds																		2012	NO	WILSON TRAILER SALES	415 E ORIOLE AVE	LENNOX	LINCOLN	SD	57039	YES	NO	NO	NO								336212						43.341527	-96.890053									WILSON TRAILER CO		0		NA												NO	KEN.STUCY@WILSONTRAILER.COM			YES	 	
57369DKTMF8MAIN	1312210812210	007439965	MANGANESE	TRI	Pounds																		2012	NO	DAKOTA MFG CO INC	800 MAIN AVE N	PLATTE	CHARLES MIX	SD	57369	YES	NO	NO	NO								336212						43.38316	-98.84488	065120982								DAKOTA MFG CO INC	065120982	0		NA												NO	RAYPARADIS@TRAILEZE.COM			YES	 	
57015GRTPL27716	1312210629388	000107028	ACROLEIN	TRI	Pounds																		2012	NO	GREAT PLAINS ETHANOL DBA POET BIOREFINING	27716 462ND AVE	CHANCELLOR	TURNER	SD	57015	YES	NO	NO	NO								325193						43.371389	-96.964167	138580746								POET BIOREFINING	138580746	0		NA												NO	RACHEL.KLOOS@POET.COM			NO	 	
57015GRTPL27716	1312210629438	000110543	N-HEXANE	TRI	Pounds																		2012	NO	GREAT PLAINS ETHANOL DBA POET BIOREFINING	27716 462ND AVE	CHANCELLOR	TURNER	SD	57015	YES	NO	NO	NO								325193						43.371389	-96.964167	138580746								POET BIOREFINING	138580746	0		NA												NO	RACHEL.KLOOS@POET.COM			NO	 	
57015GRTPL27716	1312210629414	000050000	FORMALDEHYDE	TRI	Pounds																		2012	NO	GREAT PLAINS ETHANOL DBA POET BIOREFINING	27716 462ND AVE	CHANCELLOR	TURNER	SD	57015	YES	NO	NO	NO								325193						43.371389	-96.964167	138580746								POET BIOREFINING	138580746	0		NA												NO	RACHEL.KLOOS@POET.COM			NO	 	
57015GRTPL27716	1312210629426	000067561	METHANOL	TRI	Pounds																		2012	NO	GREAT PLAINS ETHANOL DBA POET BIOREFINING	27716 462ND AVE	CHANCELLOR	TURNER	SD	57015	YES	NO	NO	NO								325193						43.371389	-96.964167	138580746								POET BIOREFINING	138580746	0		NA												NO	RACHEL.KLOOS@POET.COM			NO	 	
57015GRTPL27716	1312210629376	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	GREAT PLAINS ETHANOL DBA POET BIOREFINING	27716 462ND AVE	CHANCELLOR	TURNER	SD	57015	YES	NO	NO	NO								325193						43.371389	-96.964167	138580746								POET BIOREFINING	138580746	0		NA												NO	RACHEL.KLOOS@POET.COM			NO	 	
57001LKTCL15BRA	1312210820837	007440020	NICKEL	TRI	Pounds																		2012	NO	ALKOTA CLEANING SYSTEMS INC	105 BROAD ST	ALCESTER	UNION	SD	57001	NO	NO	NO	NO								333912						43.020911	-96.632406	007495013										0		CITY OF ALCESTER	106 W 2ND ST	ALCESTER	SD	UNION	57001							NO	JBJORKMAN@ALKOTA.COM			YES	 	
57005JBRNC181RA	1312210416071	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2012	NO	JEBRO INC	1801 RAILROAD AVE	CORSON	MINNEHAHA	SD	57005	YES	NO	NO	NO								324121						43.61192	-96.57879	293118525								MDU RESOURCES GROUP INC	006962286	0		NA												NO	CANDY.KLINGENSMITH@JEBRO.COM			NO	 	
57201MWRLD292KE	1312210646182	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	SPARTON ONYX LLC	2920 KELLY AVE	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								334418						44.885	-97.066389	838679520								SPARTON CORP	005356548	0	M2	WATERTOWN - CITY OF	23 2ND STREET NORTHEAST	WATERTOWN	SD	CODINGTON	572013623							NO	RANDY.MALTERUD@SPARTON.COM			YES	 	
57005TLSHY7ERED	1312210248353	007439921	LEAD	TRI	Pounds																		2012	NO	ATLAS HYDRAULICS INC PACE MANUFACTURING DIV	700 E REDWOOD BLVD	BRANDON	MINNEHAHA	SD	57005	YES	NO	NO	NO								332912	332919					43.60192	-96.58121											0		NA												NO	LVANESSEN@PACEMFG.COM			YES	 	
5700WSPRTN977TH	1312210025324	007440473	CHROMIUM	TRI	Pounds																		2012	NO	SPARTAN ERV	907 7TH AVE N	BRANDON	MINNEHAHA	SD	57005	YES	NO	NO	NO								336211						43.606002	-96.57866	147586697								SPARTAN MOTORS INC	060178811	5	M2	SIOUX FALLS WATER RECLAMATION PLANT	4500 NORTH SYCAMORE AVENUE	SIOUX FALLS	SD	MINNEHAHA	571049612							NO	JOE.VOLK@SPARTANERV.COM			YES	 	
57104LCTRN600E5	1312210289132	007439921	LEAD	TRI	Pounds																		2012	NO	ELECTRONIC SYSTEMS INC	600 E 50TH ST N	SIOUX FALLS	MINNEHAHA	SD	57104	YES	NO	NO	NO								334418						43.591041	-96.723438	037655560										.09	M2	CITY OF SIOUX FALLS WATER PURIFICATION	2100 N MINNESOTA AVE	SIOUX FALLS	SD	MINNEHAHA	57104							NO	MBURUIANA@ELECTRONICSI.COM			YES	 	
57201FBRGL12251	1312209921562	000100425	STYRENE	TRI	Pounds																		2012	NO	FIBERGLASS SPECIALTIES INC	1225 14TH ST SE	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								326199						44.8867	-97.09267									FIBERGLASS SPECIALITIES INC		0		NA												NO	FIREBIRD.89@HOTMAIL.COM			NO	 	
57783PPTLB1510W	1312210827150	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2012	NO	SPEARFISH FOREST PRODUCTS	1510 W OLIVER ST	SPEARFISH	LAWRENCE	SD	57783	YES	NO	NO	NO								INVALD						44.490852	-103.858383									NEIMAN ENTERPRISES,INC	294532871	0		NA												NO	TSHAFFER@RAPIDNET.COM			NO	 	
57783PPTLB1510W	1312210824177	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	SPEARFISH FOREST PRODUCTS	1510 W OLIVER ST	SPEARFISH	LAWRENCE	SD	57783	YES	NO	NO	NO														44.490852	-103.858383									NEIMAN ENTERPRISES,INC	294532871															NO	TSHAFFER@RAPIDNET.COM			YES	 	
57104DSGNT612WB	1312209959168	000100425	STYRENE	TRI	Pounds																		2012	NO	DESIGN TANKS LLC	612 W BLACKHAWK ST	SIOUX FALLS	MINNEHAHA	SD	57104	YES	NO	NO	NO								326199						43.56615	-96.73463	868382990										0		NA												NO	TRISH.KINDT@STATE.SD.US			NO	 	
5700WSTRCR2132N	1312210075661	007440508	COPPER	TRI	Pounds																		2012	NO	STAR CIRCUITS INC	201 32ND AVE	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								334412						44.306813	-96.751713	161022728								DAKTRONICS INC	049521511	80.6	M2	BROOKINGS - CITY OF	311 3RD AVENUE	BROOKINGS	SD	BROOKINGS	570061908							NO	TOM.KENEFICK@DAKTRONICS.COM			YES	 	
5700WSTRCR2132N	1312210075685	007439921	LEAD	TRI	Pounds																		2012	NO	STAR CIRCUITS INC	201 32ND AVE	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								334412						44.306813	-96.751713	161022728								DAKTRONICS INC	049521511	6.3	M2	BROOKINGS - CITY OF	311 3RD AVENUE	BROOKINGS	SD	BROOKINGS	570061908							NO	TOM.KENEFICK@DAKTRONICS.COM			YES	 	
57104LTTNM600E5	1312210075673	007439921	LEAD	TRI	Pounds																		2012	NO	DAKTRONICS INC	600 E 54TH ST N PARK 2 BUSINESS CENTER	SIOUX FALLS	MINNEHAHA	SD	57104	YES	NO	NO	NO								339950						43.595253	-96.72005	049521511								DAKTRONICS INC	049521511	0		NA												NO	TOM.KENEFICK@DAKTRONICS.COM			YES	 	
57201TLLCT600OA	1312210545505	007439965	MANGANESE	TRI	Pounds																		2012	NO	TEREX SOUTH DAKOTA - MAIN PLANT	500 OAKWOOD RD	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								333120						44.895797	-97.136463	006250484		SDD006250484		SDR00A071				TEREX CORP	022574552	0	O 	WATERTOWN - CITY OF	23 2ND STREET NORTHEAST	WATERTOWN	SD	CODINGTON	572013623							NO	DON.ANDERSON@TEREX.COM			YES	 	
5700WBRKNG151WE	1312210386367	007439921	LEAD	TRI	Pounds																		2012	NO	GCC-BROOKINGS	1510 WESTERN AVE	BROOKINGS	BROOKINGS	SD	57006	YES	NO	NO	NO								327320						44.321914	-96.808596	809895894								GCC OF AMERICA	809895894	0		NA												NO	FKIBRIA@GCC.COM	RR5		YES	 	
57469RDFLD38651	1312210374613	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	REDFIELD ENERGY LLC	38650 171ST ST	REDFIELD	SPINK	SD	57469	YES	NO	NO	NO								325193						44.898056	-98.506389	030201144										0		NA												NO	SAPPEL@REDFIELDENERGY.COM			NO	 	
57469RDFLD38651	1312210374676	000110543	N-HEXANE	TRI	Pounds																		2012	NO	REDFIELD ENERGY LLC	38650 171ST ST	REDFIELD	SPINK	SD	57469	YES	NO	NO	NO								325193						44.898056	-98.506389	030201144										0		NA												NO	SAPPEL@REDFIELDENERGY.COM			NO	 	
57469RDFLD38651	1312210374625	007664417	AMMONIA	TRI	Pounds																		2012	NO	REDFIELD ENERGY LLC	38650 171ST ST	REDFIELD	SPINK	SD	57469	YES	NO	NO	NO								325193						44.898056	-98.506389	030201144										0		NA												NO	SAPPEL@REDFIELDENERGY.COM			NO	 	
57469RDFLD38651	1312210374664	000067561	METHANOL	TRI	Pounds																		2012	NO	REDFIELD ENERGY LLC	38650 171ST ST	REDFIELD	SPINK	SD	57469	YES	NO	NO	NO								325193						44.898056	-98.506389	030201144										0		NA												NO	SAPPEL@REDFIELDENERGY.COM			NO	 	
57201SMTHQ2601A	1312210066712	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	MILLER ELECTRIC MANUFACTURING CO	2601 LOCKHEED AVE	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								332721	332813					44.923071	-97.164079	006126379										0		NA												NO	DUANE.OVERVAAG@SMITHEQUIPMENT.COM			NO	 	
57201SMTHQ2601A	1312210066698	007440508	COPPER	TRI	Pounds																		2012	NO	MILLER ELECTRIC MANUFACTURING CO	2601 LOCKHEED AVE	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								332721	332813					44.923071	-97.164079	006126379										21.66	M2	WATERTOWN WASTE WATER TREATMENT PLANT	1300 11TH STREET SE	WATERTOWN	SD	CODINGTON	57201							NO	DUANE.OVERVAAG@SMITHEQUIPMENT.COM			YES	 	
5721WBGSTN14475	1312210839092	007439921	LEAD	TRI	Pounds																		2012	NO	GCC BIG STONE CITY	14475 485TH AVE	BIG STONE CITY	GRANT	SD	57216	YES	NO	NO	NO								327320						45.291437	-96.489758	809895894								GCC OF AMERICA	809895894	0		NA												NO	FKIBRIA@GCC.COM			YES	 	
5720WWTRTW13123	1312210391189	007439921	LEAD	TRI	Pounds																		2012	NO	GCC-WATERTOWN	1301 23RD ST SE	WATERTOWN	CODINGTON	SD	57201	YES	NO	NO	NO								327320						44.88555	-97.07827	809895894								GCC OF AMERICA	809895894	0		NA												NO	FKIBRIA@GCC.COM			YES	 	
