REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
2013	NO	99501MPCLS1076O	FLINT HILLS RESOURCES ALASKA LLC ANCHORAGE TERMINAL	1076 OCEAN DOCK RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						61.23011	-149.8909	143369416								KOCH INDUSTRIES INC	006944334	1313211575802	000110827	CYCLOHEXANE	TRI	Pounds																		625.51	602.86	602.86	602.86	0	0	0	0	.02	10.35	10.35	10.35	0	0	0	0	0	0	0	0	1199.8	1230.79	1230.79	1230.79	39.91	1.45	1.45	1.45		.92	NA	NA																															0	0	0	0	625.51	602.86	602.86	602.86	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99501MPCLS1076O	FLINT HILLS RESOURCES ALASKA LLC ANCHORAGE TERMINAL	1076 OCEAN DOCK RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						61.23011	-149.8909	143369416								KOCH INDUSTRIES INC	006944334	1313211575814	000100414	ETHYLBENZENE	TRI	Pounds																		506.3	454.48	454.48	454.48	0	0	0	0	.01	1.05	1.05	1.05	0	0	0	0	0	0	0	0	121.37	120.97	120.97	120.97	4.57	.16	.16	.16		.92	NA	NA																															0	0	0	0	506.3	454.48	454.48	454.48	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99501MPCLS1076O	FLINT HILLS RESOURCES ALASKA LLC ANCHORAGE TERMINAL	1076 OCEAN DOCK RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						61.23011	-149.8909	143369416								KOCH INDUSTRIES INC	006944334	1313211575699	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		483.58	432.21	432.21	432.21	0	0	0	0	0	.42	.42	.42	0	0	0	0	0	0	0	0	18.77	18.19	18.19	18.19	4.28	.79	.79	.79		.92	NA	NA																															0	0	0	0	483.58	432.21	432.21	432.21	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99501MPCLS1076O	FLINT HILLS RESOURCES ALASKA LLC ANCHORAGE TERMINAL	1076 OCEAN DOCK RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						61.23011	-149.8909	143369416								KOCH INDUSTRIES INC	006944334	1313211575840	000108883	TOLUENE	TRI	Pounds																		3212.64	2853.46	2853.46	2853.46	0	0	0	0	.01	3.72	3.72	3.72	0	0	0	0	0	0	0	0	2175.92	2168.39	2168.39	2168.39	12.08	.43	.43	.43		.92	NA	NA																															0	0	0	0	3212.64	2853.46	2853.46	2853.46	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99501MPCLS1076O	FLINT HILLS RESOURCES ALASKA LLC ANCHORAGE TERMINAL	1076 OCEAN DOCK RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						61.23011	-149.8909	143369416								KOCH INDUSTRIES INC	006944334	1313211575713	000071432	BENZENE	TRI	Pounds																		910.52	829.37	829.37	829.37	0	0	0	0	0	3.38	3.38	3.38	0	0	0	0	0	0	0	0	1737.19	1710.77	1710.77	1710.77	4.11	.15	.15	.15		.92	NA	NA																															0	0	0	0	910.52	829.37	829.37	829.37	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99501MPCLS1076O	FLINT HILLS RESOURCES ALASKA LLC ANCHORAGE TERMINAL	1076 OCEAN DOCK RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						61.23011	-149.8909	143369416								KOCH INDUSTRIES INC	006944334	1313211575826	000110543	N-HEXANE	TRI	Pounds																		1163.81	1073.33	1073.33	1073.33	0	0	0	0	.02	15.01	15.01	15.01	0	0	0	0	0	0	0	0	2866.57	2817.11	2817.11	2817.11	50.24	1.81	1.81	1.81		.92	NA	NA																															0	0	0	0	1163.81	1073.33	1073.33	1073.33	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99501MPCLS1076O	FLINT HILLS RESOURCES ALASKA LLC ANCHORAGE TERMINAL	1076 OCEAN DOCK RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						61.23011	-149.8909	143369416								KOCH INDUSTRIES INC	006944334	1313211575764	000098828	CUMENE	TRI	Pounds																		124.31	111.2	111.2	111.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.58	10.56	10.56	10.56	.01	0	0	0		.92	NA	NA																															0	0	0	0	124.31	111.2	111.2	111.2	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99501MPCLS1076O	FLINT HILLS RESOURCES ALASKA LLC ANCHORAGE TERMINAL	1076 OCEAN DOCK RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						61.23011	-149.8909	143369416								KOCH INDUSTRIES INC	006944334	1313211575838	000091203	NAPHTHALENE	TRI	Pounds																		110.27	95.89	95.89	95.89	0	0	0	0	0	.2	.2	.2	0	0	0	0	0	0	0	0	.02	.02	.02	.02	3.48	.28	.28	.28		.92	NA	NA																															0	0	0	0	110.27	95.89	95.89	95.89	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99501MPCLS1076O	FLINT HILLS RESOURCES ALASKA LLC ANCHORAGE TERMINAL	1076 OCEAN DOCK RD	ANCHORAGE	ANCHORAGE	AK	99501			YES	NO	NO	NO								424710						61.23011	-149.8909	143369416								KOCH INDUSTRIES INC	006944334	1313211575853	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2573.86	2218.39	2218.39	2218.39	0	0	0	0	.01	3.94	3.94	3.94	0	0	0	0	0	0	0	0	555.93	554.44	554.44	554.44	19.57	28.69	28.69	28.69		.92	NA	NA																															0	0	0	0	2573.86	2218.39	2218.39	2218.39	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H&H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	997057879			YES	NO	NO	NO								324110	424710					64.737264	-147.34844	143369416								KOCH INDUSTRIES INC	006944334	1313211402793	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		9.34	6.91	6.91	6.91	0	0	0	0	0	0	0	0	5.64	6.21	6.21	6.21	0	0	0	0	0	0	0	0	.16	.026	.026	.026		.85	NA	NA																															0	0	0	0	9.34	6.91	6.91	6.91	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H&H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	997057879			YES	NO	NO	NO								324110	424710					64.737264	-147.34844	143369416								KOCH INDUSTRIES INC	006944334	1313211402704	000071432	BENZENE	TRI	Pounds																		5675.6	4195.18	4195.18	4195.18	0	0	0	0	3.24	10.85	10.85	10.85	10441.83	11381.34	11381.34	11381.34	0	0	0	0	400.67	383.37	383.37	383.37	20.51	12.586	12.586	12.586		.85	NA	NA																															0	0	0	0	5675.6	4195.18	4195.18	4195.18	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H&H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	997057879			YES	NO	NO	NO								324110	424710					64.737264	-147.34844	143369416								KOCH INDUSTRIES INC	006944334	1313211402817	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		7886.34	5175.92	5175.9	5175.92	0	0	0	0	142.81	12.63	12.63	12.63	52029.92	57210.99	57210.99	57210.99	0	0	0	0	119.9	105.67	105.67	105.67	30.15	13.948	13.948	13.948		.85	NA	NA																															0	0	0	0	7886.34	5175.92	5175.9	5175.92	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H&H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	997057879			YES	NO	NO	NO								324110	424710					64.737264	-147.34844	143369416								KOCH INDUSTRIES INC	006944334	1313211402779	000110543	N-HEXANE	TRI	Pounds																		4956.4	3839.41	3839.41	3839.41	0	0	0	0	14.26	48.15	48.15	48.15	12889.9	13981.46	13981.46	13981.46	0	0	0	0	0	0	0	0	75.78	32.99	32.99	32.99		.85	NA	NA																															0	0	0	0	4956.4	3839.41	3839.41	3839.41	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H&H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	997057879			YES	NO	NO	NO								324110	424710					64.737264	-147.34844	143369416								KOCH INDUSTRIES INC	006944334	1313211402730	000110827	CYCLOHEXANE	TRI	Pounds																		3194.72	2474.32	2474.32	2474.32	0	0	0	0	9.82	33.18	33.18	33.18	10758.25	11769	11769	11769	0	0	0	0	0	0	0	0	55.76	26.64	26.64	26.64		.85	NA	NA																															0	0	0	0	3194.72	2474.32	2474.32	2474.32	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H&H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	997057879			YES	NO	NO	NO								324110	424710					64.737264	-147.34844	143369416								KOCH INDUSTRIES INC	006944334	1313211402781	000091203	NAPHTHALENE	TRI	Pounds																		269.22	279.81	279.81	279.81	0	0	0	0	.26	.63	.63	.63	2960.99	3256.76	3256.76	3256.76	0	0	0	0	6.07	9.82	9.82	9.82	3.3	.959	.959	.959		.85	NA	NA																															0	0	0	0	269.22	279.81	279.81	279.81	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H&H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	997057879			YES	NO	NO	NO								324110	424710					64.737264	-147.34844	143369416								KOCH INDUSTRIES INC	006944334	1313211402716	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		.48	.38	.38	.38	0	0	0	0	0	0	0	0	.85	.93	.93	.93	0	0	0	0	0	0	0	0	.03	.004	.004	.004		.85	NA	NA																															0	0	0	0	.48	.38	.38	.38	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H&H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	997057879			YES	NO	NO	NO								324110	424710					64.737264	-147.34844	143369416								KOCH INDUSTRIES INC	006944334	1313211402767	007439976	MERCURY	PBT	Pounds																		.06	.0144	.0144	.0144	0	0	0	0	0	0	0	0	0	0	0	0	9.36	5.14	5.14	5.14	0	0	0	0	0	0	0	0		.85	NA	NA																															0	0	0	0	0	.0024	.0024	.0024	0	0	0	0	.06	.012	.012	.012	NO	JEFF.COOK@KOCHPS.COM			YES	 	
2013	NO	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H&H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	997057879			YES	NO	NO	NO								324110	424710					64.737264	-147.34844	143369416								KOCH INDUSTRIES INC	006944334	1313211402742	000100414	ETHYLBENZENE	TRI	Pounds																		1808.95	1150.57	1150.57	1150.57	0	0	0	0	35.76	3.36	3.36	3.36	10840.32	11921.65	11921.65	11921.65	0	0	0	0	23.4	22.6	22.6	22.6	10.48	8.074	8.074	8.074		.85	NA	NA																															0	0	0	0	1808.95	1150.57	1150.57	1150.57	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H&H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	997057879			YES	NO	NO	NO								324110	424710					64.737264	-147.34844	143369416								KOCH INDUSTRIES INC	006944334	1313211402692	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		1762.69	1294.08	1294.08	1294.08	0	0	0	0	.39	1.33	1.33	1.33	10094.15	11103.07	11103.07	11103.07	0	0	0	0	17.63	16.87	16.87	16.87	7.15	2.938	2.938	2.938		.85	NA	NA																															0	0	0	0	1762.69	1294.08	1294.08	1294.08	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H&H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	997057879			YES	NO	NO	NO								324110	424710					64.737264	-147.34844	143369416								KOCH INDUSTRIES INC	006944334	1313211402805	000108883	TOLUENE	TRI	Pounds																		7671.6	5842.02	5842.02	5842.02	0	0	0	0	15.52	11.93	11.93	11.93	50680.2	56665	56665	56665	0	0	0	0	290.81	326.16	326.16	326.16	24.85	11.696	11.696	11.696		.85	NA	NA																															0	0	0	0	7671.6	5842.02	5842.02	5842.02	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H&H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	997057879			YES	NO	NO	NO								324110	424710					64.737264	-147.34844	143369416								KOCH INDUSTRIES INC	006944334	1313211402728	000098828	CUMENE	TRI	Pounds																		330.36	239.87	239.87	239.87	0	0	0	0	0	0	0	0	2202.45	2422.53	2422.53	2422.53	0	0	0	0	0	0	0	0	.42	.5	.5	.5		.85	NA	NA																															0	0	0	0	330.36	239.87	239.87	239.87	0	0	0	0	0	0	0	0	NO	JEFF.COOK@KOCHPS.COM			NO	 	
2013	NO	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H&H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	997057879			YES	NO	NO	NO								324110	424710					64.737264	-147.34844	143369416								KOCH INDUSTRIES INC	006944334	1313211402755	007439921	LEAD	TRI	Pounds																		.48	.104	.104	.104	0	0	0	0	0	0	0	0	0	0	0	0	4807.69	4156.3	4156.27	4156.27	0	0	0	0	0	0	0	0		.85	NA	NA																															0	0	0	0	.03	.02	.02	.02	0	0	0	0	.45	.084	.084	.084	NO	JEFF.COOK@KOCHPS.COM			YES	 	
2013	NO	99701RRNRG1204F	AURORA ENERGY LLC	1206 FIRST AVE	FAIRBANKS	FAIRBANKS NORTH STAR	AK	99701			YES	NO	NO	NO								221112						64.84689	-147.73334	005227504										1313211692948	N450	MANGANESE COMPOUNDS	TRI	Pounds																		42887	41519	48278	48278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.85	NA	NA																															0	0	0	0	110	105	122	122	0	0	0	0	42777	41414	48156	48156	NO	BUKI@USIBELLI.COM			YES	 	
2013	NO	99701RRNRG1204F	AURORA ENERGY LLC	1206 FIRST AVE	FAIRBANKS	FAIRBANKS NORTH STAR	AK	99701			YES	NO	NO	NO								221112						64.84689	-147.73334	005227504										1313211692951	N458	MERCURY COMPOUNDS	PBT	Pounds																		21.2	20.41	23.7	23.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.85	NA	NA																															0	0	0	0	8.6	6.9	8	8	0	0	0	0	12.6	13.51	15.7	15.7	NO	BUKI@USIBELLI.COM			YES	 	
2013	NO	99701RRNRG1204F	AURORA ENERGY LLC	1206 FIRST AVE	FAIRBANKS	FAIRBANKS NORTH STAR	AK	99701			YES	NO	NO	NO								221112						64.84689	-147.73334	005227504										1313211692924	N040	BARIUM COMPOUNDS	TRI	Pounds																		169293	161661	187977	187977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.85	NA	NA																															0	0	0	0	680	150	174	174	0	0	0	0	168613	161511	187803	187803	NO	BUKI@USIBELLI.COM			YES	 	
2013	NO	99701RRNRG1204F	AURORA ENERGY LLC	1206 FIRST AVE	FAIRBANKS	FAIRBANKS NORTH STAR	AK	99701			YES	NO	NO	NO								221112						64.84689	-147.73334	005227504										1313211692936	N420	LEAD COMPOUNDS	PBT	Pounds																		1291.5	1222.5	1421	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.85	NA	NA																															0	0	0	0	95	90	105	105	0	0	0	0	1196.5	1132.5	1316	1316	NO	BUKI@USIBELLI.COM			YES	 	
2013	NO	99619SCSTGCOAST	US COAST GUARD BASE KODIAK	BLDG N38 REZANOF HWY & CAPE SARICHEF RD	KODIAK	KODIAK ISLAND	AK	996195025			YES	NO	YES	NO								928110	926120					57.738708	-152.500792									US DEPARTMENT OF HOMELAND SECURITY		1313211708336	007439921	LEAD	TRI	Pounds																		139.722	217.07	218.7	218.7	0	0	0	0	0	0	0	0	0	0	0	0	0	649	650	0	0	0	0	0	0	0	0	0		.92	NA	NA																															0	0	0	0	137.13	213.37	215	215	0	1.2348	1.2	1.2	2.592	2.4652	2.5	2.5	YES	ANDREW.S.JOCA@USCG.MIL			YES	 	
2013	NO	99506SRFRCEAREC	US DOD USAF EARECKSON AIR STATION	EARECKSON AIR STATION	SHEMYA ISLAND	ALEUTIANS WEST	AK	99666			YES	NO	YES	NO								928110						52.719928	-174.109698									US DEPARTMENT OF DEFENSE		1313211132446	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		116	37	40	40	1233	1055	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.6	W71	OTHER CLEANING AND DEGREASING MODIFICATIONS	T11	OTHER																													0	0	0	0	86	7	10	10	0	0	0	0	30	30	30	30	YES	RONALD.LURK@CHUGACH.COM			NO	 	
2013	NO	99506SRFRCEAREC	US DOD USAF EARECKSON AIR STATION	EARECKSON AIR STATION	SHEMYA ISLAND	ALEUTIANS WEST	AK	99666			YES	NO	YES	NO								928110						52.719928	-174.109698									US DEPARTMENT OF DEFENSE		1313211132473	000108883	TOLUENE	TRI	Pounds																		3000	2534	2700	2700	411	352	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.62	W19	OTHER CHANGES IN OPERATING PRACTICES	T11	OTHER																													0	0	0	0	2683	2518	2500	2500	0	0	0	0	317	16	200	200	YES	RONALD.LURK@CHUGACH.COM			NO	 	
2013	NO	99506SRFRCEAREC	US DOD USAF EARECKSON AIR STATION	EARECKSON AIR STATION	SHEMYA ISLAND	ALEUTIANS WEST	AK	99666			YES	NO	YES	NO								928110						52.719928	-174.109698									US DEPARTMENT OF DEFENSE		1313211132459	000100414	ETHYLBENZENE	TRI	Pounds																		506	352	320	320	822	352	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.62	W71	OTHER CLEANING AND DEGREASING MODIFICATIONS	T11	OTHER																													0	0	0	0	470	336	300	300	0	0	0	0	36	16	20	20	YES	RONALD.LURK@CHUGACH.COM			NO	 	
2013	NO	99506SRFRCEAREC	US DOD USAF EARECKSON AIR STATION	EARECKSON AIR STATION	SHEMYA ISLAND	ALEUTIANS WEST	AK	99666			YES	NO	YES	NO								928110						52.719928	-174.109698									US DEPARTMENT OF DEFENSE		1313211132485	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		1552	1114	1050	1050	206	1055	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.27	NA	NA																															0	0	0	0	1487	1065	1000	1000	0	0	0	0	65	49	50	50	YES	RONALD.LURK@CHUGACH.COM			NO	 	
2013	NO	99506SRFRCEAREC	US DOD USAF EARECKSON AIR STATION	EARECKSON AIR STATION	SHEMYA ISLAND	ALEUTIANS WEST	AK	99666			YES	NO	YES	NO								928110						52.719928	-174.109698									US DEPARTMENT OF DEFENSE		1313211132461	000091203	NAPHTHALENE	TRI	Pounds																		99	113	115	115	103	352	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.6	W71	OTHER CLEANING AND DEGREASING MODIFICATIONS	T11	OTHER																													0	0	0	0	96	97	100	100	0	0	0	0	3	16	15	15	YES	RONALD.LURK@CHUGACH.COM			NO	 	
2013	NO	99703SDPRT1060G	FORT WAINWRIGHT CANTONMENT	1060 GAFFNEY RD #4500	FORT WAINWRIGHT	FAIRBANKS NORTH STAR	AK	997034500			NO	YES	YES	NO								928110						64.823	-147.6106			AK6210022422	AK6210022426	AKR05A480				US DEPARTMENT OF DEFENSE		1313211317589	000055630	NITROGLYCERIN	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.8	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	YES	ERIC.M.DICK2.CIV@MAIL.MIL			NO	 	
